Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,48513,"""15:02""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48513,"""15:02""","Yeah, definitely Meghan was saying, I also agree with K. Like it would be nice, like have more transparency because it's like, hey, this like one guy is like, oh yeah, I got like, you know, ten million dollars from Coca-Cola. And now I'm trying to get like Cokes products, like, you know, certain products all in school and everything and be like, hey, I think, you know, you're like pushing an agenda, like, it'd be nice to have that transparency, so we could make those links easier without like, going into conspiracies. But",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48513,"""15:02""", Also like yeah I don't know why there's no proposal for like hey every candidate gets a set because they should get some State funding because it is like yeah they're going to be who's in charge but should be a set amount for each person. Not just all,yes," 1. There is a suggestion for each candidate to receive a set amount of State funding.
2. This is because they are the ones who will be in charge.
3. The set amount for each person should be the same.
4. The proposal does not include this suggestion.
5. The speaker expresses confusion as to why this is not included.", The set amount for each person should be the same,,,,,,,,,,,, There is a suggestion for each candidate to receive a set amount of State funding,, The speaker expresses confusion as to why this is not included, This is because they are the ones who will be in charge  The proposal does not include this suggestion,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
14,10677,"""15:51""","Actually Chris and you kind of raised an interesting idea which I think actually, I would be in favor of something like that is that each candidate has to run on the same budget. I mean that would really level the playing field at that point because yeah this issue of Public Funding. Yeah, why I mean Public Funding is pretty strapped as it is just for basic needs for public infrastructure support. I don't see why we would have to fund more into the",yes," 1. It is proposed that each candidate should run on the same budget in an election.
2. This proposal aims to level the playing field for all candidates.
3. The issue of Public Funding is raised, with notes that it is already strapped for basic needs and public infrastructure support.
4. It is questioned why Public Funding should be used to fund more than what is necessary for the elections.", It is proposed that each candidate should run on the same budget in an election,,,, This proposal aims to level the playing field for all candidates,,,,,,,,," The issue of Public Funding is raised, with notes that it is already strapped for basic needs and public infrastructure support  It is questioned why Public Funding should be used to fund more than what is necessary for the elections",,,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False
15,10677,"""15:51""", Election.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,48272,"""17:43""",I just really don't know how they're going to get it non partisan redistricting commission each state to redraw the boundaries and then when would the redrawing of the boundaries start so,yes," 1. The text is about the implementation of non-partisan redistricting commissions in each state.
2. The commissions would be responsible for redrawing the boundaries.
3. The timing of when the redrawing of the boundaries would start is not clear.",,,,, The text is about the implementation of non-partisan redistricting commissions in each state  The commissions would be responsible for redrawing the boundaries,,,,,,,,,,, The timing of when the redrawing of the boundaries would start is not clear,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
17,10677,"""18:03""",Yeah I'm with Patty on this one in concept. I'm in favor of the idea but I really want to know how they proposed to implement something like this. It did this too many unanswered questions as far as the how,yes," 1. You agree with the concept that Patty supports.
2. You are in favor of the idea being discussed.
3. You want to know more about the proposed implementation of the idea.
4. You have concerns about the lack of information on how to execute the plan.
5. You have many unanswered questions related to the implementation.",,,,,,,,,,,,,,, You want to know more about the proposed implementation of the idea, You agree with the concept that Patty supports  You are in favor of the idea being discussed  You have concerns about the lack of information on how to execute the plan  You have many unanswered questions related to the implementation,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
18,48366,"""18:22""","Yeah, I I feel the same, I know. So I see it needed to do that because it's becoming more and more and more problem. I'm kind of thinking the thing we discussed yesterday about this, multiple like a choice, combine, several districts into one, so that could partially address the problem maker.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,48366,"""18:22""", The districting less of an issue and that is critical.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,10364,"""20:21""","I think we all kind of said earlier that you know we do believe that election day should be a national holiday that way everybody feels. They have their fair chance of getting to the polls and casting their vote as far as 16 year olds getting to vote in the Local School elections. I think that that would be a good test run to get them ready to for actual voting in the government. I mean who better to vote your local school officials, then the kids that have to deal with them and they make decisions for them kids.",yes," 1. Election day should be a national holiday.
2. This would give everyone a fair chance to get to the polls and cast their vote.
3. Consider allowing 16 year olds to vote in Local School elections.
4. This could serve as a test run to prepare them for actual voting in the government.
5. Voting in Local School officials by 16 year olds is encouraged, as they are directly affected by the decisions made by these officials.",,,,,,,,,,,,, This could serve as a test run to prepare them for actual voting in the government,,," Election day should be a national holiday  This would give everyone a fair chance to get to the polls and cast their vote  Consider allowing 16 year olds to vote in Local School elections  Voting in Local School officials by 16 year olds is encouraged, as they are directly affected by the decisions made by these officials",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
21,10364,"""20:21""", I think I would like to see them have somewhat of a voice in that opinion.,yes," 1. The author thinks it is important for people to have a voice in expressing their opinions.
2. The author believes that this voice should be somewhat significant.
3. The author is considering the idea of people having a say in a particular matter.",,,,,,,,,,,,,,,, The author thinks it is important for people to have a voice in expressing their opinions  The author believes that this voice should be somewhat significant  The author is considering the idea of people having a say in a particular matter,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,48513,"""20:57""","You definitely agree with that there as well. Like because I mean what better way to like kind of get an individual like involved in something like because like it directly affects them or it could but yeah. That could be like a powerful way for them to feel kind of like how voting can be important and make change. That's a and I notice on one of the things though, it was meant like proposal was mentioning like",yes," 1. The importance of individual involvement in matters that affect them.
2. The power of involvement in making change, using voting as an example.
3. A proposal was mentioned that could potentially affect individuals.
4. There was a notice regarding the proposal's mention.",,,,,,,,,,,,,,,," The importance of individual involvement in matters that affect them  The power of involvement in making change, using voting as an example  A proposal was mentioned that could potentially affect individuals  There was a notice regarding the proposal's mention",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,48513,"""20:57"""," Fine to like find people making it mandatory and to me, that doesn't make sense because I mean, yeah, free country. We should be free to choose not to vote if that's, you know. So how an individual chooses? So that seemed like a weird.",yes," 1. The person finds it unusual when people make it mandatory to vote.
2. They believe that it should be a personal choice, as it is a free country.
3. They question how an individual makes their choice regarding voting.
4. They think the idea of mandatory voting is strange.",,,,,,,,,,,,,,,," The person finds it unusual when people make it mandatory to vote  They believe that it should be a personal choice, as it is a free country  They question how an individual makes their choice regarding voting  They think the idea of mandatory voting is strange",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,48366,"""21:42""","I'm actually for making vote mandatory because that's a duty lies like just being a jewelry. Everybody the Democracy only works if ooh, you know, we have more and more people participating it as for the voting by 16 year old in school district.",yes," 1. The writer supports making voting mandatory.
2. The writer believes voting is a duty.
3. The writer thinks democracy only works when more people participate in it.
4. The writer mentions the idea of 16-year-olds voting in school districts.",,,,,,,,,,, The writer thinks democracy only works when more people participate in it,,,,, The writer supports making voting mandatory  The writer believes voting is a duty  The writer mentions the idea of 16-year-olds voting in school districts,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
25,48366,"""21:42"""," Actually have some experience, you know from my own experience. I came from China and during the time of the cultural revolution students were given, basically, they will give you like a free power to do.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48272,"""22:27""","No. Hi. I'm I am for if we're going to make voting a national holiday, then we should also make it a Civic obligation because we're Americans, we should.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48272,"""22:27""", Fight for our country.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,10677,"""22:52""","I concur with Patti and essentially everyone else. I'm in general, I'm in favor of all the guests proposals including, you know, the students voting for their local districts. The only part that, I guess I'm a little on the fence about is, you know, the not on like jury duty as a Civic obligation. Maybe the how the penalty is determined. Should be",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,10677,"""22:52""", Be a little more thought put into it.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,10556,"""23:26""","I'm basically in favor of anything that increase, both internal, you know, more people will in the it's better for the democracy.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48513,"""23:43""","There's some interesting ways of looking at it, but I agree with the K on that topic of like, like, it should just be more than like it should be something different than like just a monetary fine, like a good. I think a quotes are indeed. It would be like well we don't like want to vote on that day, you know? Like if you don't want to vote like, you know, but throw in an our community service or something like that way, you're still kind of like",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48513,"""23:43"""," At a kind of helping Society out. But without having to be like, hey, you didn't do something so you got to pay money now because that's that's a tough situation. For a lot of people where money is very dispersed.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48366,"""24:26""",I like the community service idea. Yeah. Sounds more positive and also with it. Probably encourage even more for these people to vote.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,10556,"""24:41""",An awesome to work in the post.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48513,"""29:26""","Yes, this would are into kind of how we had. I think it was yesterday. Got terrible memory but about how we were talking a little bit more about trying to make like Civic duties and processes and just kind of how things operate like more of a something they actually teach in school and something that's not elective that you have to pursue like, go out of your way to learn. So I don't know if that would be enough, but it seems like they'd be a good place to start because yeah, definitely.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48513,"""29:26"""," I think everyone Society like everyone would benefit more people, understood just kind of the structure and the process of the things of the world. They were living in.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48272,"""30:10""",I'm just going to throw it out there. Make a tick tock video.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48366,"""30:25""","so, I guess my question is,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,48366,"""30:25"""," Why are people not voting like this? These days legal? Is there a certain group or, you know, whatever?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,10364,"""30:40""","I think the newer generation don't quite understand, they don't watch politics because like Patty said, they're too busy on Tick-Tock these days. So if they don't see it on social media, it's like they don't seem to get interested in it. And they just don't understand how important it is to be American and being America and cast your vote and try to make a difference. They don't value.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48513,"""31:07""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48513,"""31:07""","I could definitely see that but a sentiment that's kind of on and off like that. I've been around and kind of had myself on and off is sometimes the feeling of powerlessness, kind of that. Even though you vote and try nothing, nothing changes. You don't see any fruitful changes. Almost the feeling of like your vote doesn't matter. So, I voted all kind of feeling and I've been around some people who have had that Viewpoint and trying to look at it from their perspective.",yes," 1. The speaker has experienced a fluctuating sentiment.
2. This sentiment is characterized by feelings of powerlessness.
3. The speaker has observed that their efforts to create change, such as voting, have not yielded any noticeable results.
4. The speaker has encountered others who share this perspective.
5. The speaker is trying to understand this viewpoint.
6. The speaker has felt that their vote may not matter.",,,,,,,,,,,,,,,," The speaker has experienced a fluctuating sentiment  This sentiment is characterized by feelings of powerlessness  The speaker has observed that their efforts to create change, such as voting, have not yielded any noticeable results  The speaker has encountered others who share this perspective  The speaker is trying to understand this viewpoint  The speaker has felt that their vote may not matter",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
43,48513,"""31:07"""," You've like, I can, I could definitely see it. Like, I could try it, like, try and sympathize with it, not to understand it, but I think that's just kind of a feeling that's spreading is that powerlessness like a, your vote won't matter.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48272,"""32:02""","I just want to say, I think it's some of its powerlessness on some, some people's minds, but then on a lot of people's minds also it's just",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48272,"""32:02""", Apathy they don't really give a damn because it's not directly affecting them and that is something.,yes," 1. Apathy is a lack of interest or concern.
2. People who experience apathy don't ""really give a damn"" about something.
3. This lack of interest is often due to the fact that the issue or situation is not directly affecting them.",,,,,,,,,,,,,,,," Apathy is a lack of interest or concern  People who experience apathy don't ""really give a damn"" about something  This lack of interest is often due to the fact that the issue or situation is not directly affecting them",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,48272,"""32:02""", That we need to start working on in the community before it goes to whatever it needs to start in a community and needs to start in a family's house.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,10364,"""32:54""","I think making voting mandatory is going to be very tricky. A lot of people are going to get rebellious because some people just don't like being told what to do. Some people might not take that very well, I feel like hopefully we wouldn't see somebody tried to storm the capital again because they know they're being forced to do stuff now.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,48513,"""33:19""","Definitely, I yeah, for you, what you said there? Because then for a lot of things in the, you know, the topic comes up like, hey, this is supposed to be a free free country, right? But like, yeah, that's taken with a lot of like, well, yeah, it's not just like you're free to do anything. Like, I mean, you are, but there can be consequences to actions, good or bad. But, yeah, I can definitely, I'd have no idea either how to, like, even begin approaching that, making something like that mandatory.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48513,"""33:19""", It's definitely an interesting thing to think about though because yeah that that could go against what a lot of people believe as well.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,48366,"""33:59""","So actually we were talking about the penalties earlier, how about the giving a hundred bucks to everybody who votes. And also I like a hood news about the Australia, they have this mandatory voting Australians in my opinion. Also kind of people like America. They are very building rebellious. So if they can do it, somehow probably can do.",yes," 1. The speaker proposes giving a hundred dollars to everyone who votes.
2. The speaker expresses approval of mandatory voting, as in Australia.
3. The speaker suggests that a rebellious country like America could also implement mandatory voting.",,,,,,,,,,,,,,, The speaker proposes giving a hundred dollars to everyone who votes," The speaker expresses approval of mandatory voting, as in Australia  The speaker suggests that a rebellious country like America could also implement mandatory voting",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
51,48366,"""33:59""", That too.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,10677,"""34:31""","I mean, you know what? I like that, actually. I think I'd actually tends to work very well, with our society. Incentivizing tends to be much more effective than penalty or anything punitive. I mean, you want to motivate and can be different ways. I mean, that's certainly, a holiday was a, is a good one. I think at least makes it easier for those that are actually go out of their way with",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,10677,"""34:31"""," Double difficulty, just trying to cast their votes. So yeah I think that there's more to it as far as, you know, trying to create effective incentives.",yes," 1. The text discusses the difficulty of voting, which is double the usual difficulty.
2. The author suggests that there might be more to the situation, implying that there are underlying factors contributing to the difficulty.
3. The author mentions the idea of creating effective incentives in relation to voting.",,,,,,,,,,,,,,," The author suggests that there might be more to the situation, implying that there are underlying factors contributing to the difficulty  The author mentions the idea of creating effective incentives in relation to voting"," The text discusses the difficulty of voting, which is double the usual difficulty",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
54,48513,"""35:23""","Definitely agree with both K and being there. That's, that's always a good way to get on, you know, to appeal to the good nature of people is to reward, not punish and I think that definitely be the ways to go about it. If, if it was going to happen, would be to like yeah, look first look at ways to incentivize instead of punished. I think that would",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48513,"""35:23""", be that the better of the two roads to choose for that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48272,"""36:18""","For me, you pay a fine when you break a traffic law, you lose your license. If you go to jail for DWI,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48272,"""36:18"""," Living in America, we have certain rights and Privileges, and all of us as Americans. We need to ensure that it stays that way. And that's like, even though you feel powerless that your vote doesn't count,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,48272,"""36:18""", It does count. I don't know.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,48272,"""36:18""", I don't think it would.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,10364,"""37:08""","I think where I was kind of going with this. As you know, a lot of people are going to be like, you know, you're forcing me to vote. I don't want to vote even if they do have the privilege of still to have that option. I feel like if you force them to it could cause Rebellion because well, if I'm actually don't I'm free, I don't want to, you know, and you shouldn't have to make me.",yes," 1. Some people feel forced to vote, even if they have the option.
2. These people may rebel against voting if they are forced to do so.
3. The argument is that if people have the freedom not to vote, they should not be made to vote.",,,,,,,,,,,,,,,," Some people feel forced to vote, even if they have the option  These people may rebel against voting if they are forced to do so  The argument is that if people have the freedom not to vote, they should not be made to vote",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
61,48513,"""37:43""","Yeah, definitely, I think that's like where we're meeting in K. We're talking about, we're like, it would be much better, like I would hope they would only do something where it's like, let's incentivize voting instead of like making it a punishable thing. I think that would be the first like, definitely, like the best way to treat like in a sense like a guess, do a trial run of trying to get more people to vote would be more incentives because yeah, people.",yes," 1. The meeting is to take place in K.
2. The discussion is about incentivizing voting.
3. It is considered better to incentivize voting instead of making it punishable.
4. A trial run to encourage more people to vote through incentives is suggested.
5. The argument is made that people are more likely to be motivated by incentives.",,,,,,,,,,,,,,,, The meeting is to take place in K  The discussion is about incentivizing voting  It is considered better to incentivize voting instead of making it punishable  A trial run to encourage more people to vote through incentives is suggested  The argument is made that people are more likely to be motivated by incentives,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
62,48513,"""37:43"""," Might not feel like, like, oh, am I going to vote? What's it going to change? But it's like, well, yeah, like get out there with your friends, tell your friends and you, maybe I'll share a few points with and get out and vote. Maybe actually see change happen while also being rewarded in other ways, too.",yes," 1. Not being certain if voting will make a difference.
2. Encouraging people to vote with their friends.
3. Sharing reasons to vote with friends.
4. Seeing change happen as a result of voting.
5. Being rewarded in various ways for voting.",,,,,,,,,,,,,,,, Not being certain if voting will make a difference  Encouraging people to vote with their friends  Sharing reasons to vote with friends  Seeing change happen as a result of voting  Being rewarded in various ways for voting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
