Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
20,48635,"""15:52""","I believe with Randy, I don't think anything we do is going to change anything way. That things are being done. Now, they need to put more money into maybe educating the people who vote. So they want to have all these people spending money on ads, that say things that are lies or may not be in everybody believes in one way or another, so you can fix it by doing that.",yes," 1. The speaker believes that they cannot significantly change things with Randy.
2. Things are currently being done that they don't agree with.
3. The speaker suggests that more money should be invested in educating voters.
4. The speaker is concerned about misleading ads that spread lies or false information.
5. The speaker implies that these misleading ads could be addressed by educating voters.",,,,,,,,, The speaker is concerned about misleading ads that spread lies or false information,, The speaker suggests that more money should be invested in educating voters  The speaker implies that these misleading ads could be addressed by educating voters,,,,, The speaker believes that they cannot significantly change things with Randy  Things are currently being done that they don't agree with,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
21,48612,"""16:11""","I agree with you Mike and Randy, they should educate the people in not increase the funds on more TV ads and more distant, more than that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,48629,"""16:23""","Too bad. We're not running the country because we would do a much better job. Yeah, disclosure is great but people lie, there shouldn't be any ads on TV, it should or Twitter or whatever this country is being ruined by misinformation without education.",yes," 1. The speaker believes that they could do a better job of running the country.
2. Disclosure is seen as a positive thing.
3. The speaker thinks that people often lie.
4. There should not be any advertisements on television, or on platforms such as Twitter.
5. The country is perceived to be negatively impacted by misinformation.
6. The speaker implies that education is a solution to the issue of misinformation.",,,,,,,,," Disclosure is seen as a positive thing  There should not be any advertisements on television, or on platforms such as Twitter",, The speaker implies that education is a solution to the issue of misinformation,,,,, The speaker believes that they could do a better job of running the country  The speaker thinks that people often lie  The country is perceived to be negatively impacted by misinformation,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
23,48698,"""16:48""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48698,"""16:48""",Perhaps require the candidates themselves to be in every TV ad?,yes," 1. A suggestion has been made.
2. The suggestion is for candidates to be in every TV ad.
3. This requirement would apply to all candidates.
4. The purpose of this requirement is not clear from the text.
5. It could be to increase the candidates' visibility.
6. It could also be to hold the candidates accountable for the content of the ads.
7. However, this requirement is not a common practice in political campaigns.
8. Therefore, it may be challenging to implement.
9. Additionally, it may limit the creativity and production value of the ads.
10. Finally, it may not necessarily benefit the voters or the democratic process.",,,,,,,,, It could also be to hold the candidates accountable for the content of the ads," The suggestion is for candidates to be in every TV ad  Additionally, it may limit the creativity and production value of the ads",,,,," This requirement would apply to all candidates  However, this requirement is not a common practice in political campaigns  Therefore, it may be challenging to implement"," A suggestion has been made  The purpose of this requirement is not clear from the text  It could be to increase the candidates' visibility   Finally, it may not necessarily benefit the voters or the democratic process",False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True
25,48698,"""16:48"""," And they had to stand there and talk to the people and tell them what they think, rather than cut, how these ads coming out from people that, you know who they are.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48630,"""17:08""","I like that idea but if it's if you're going to have a political ad, the candidate has to be in it and has to be from their campaign no outside interests.",yes," 1. The person speaking likes the idea of a political ad.
2. The candidate being advertised must appear in the ad.
3. The candidate should be included in the ad as part of their own campaign.
4. No outside interests should be involved in the creation of the ad.",,,,,,,,, The candidate being advertised must appear in the ad  No outside interests should be involved in the creation of the ad, The person speaking likes the idea of a political ad,,,,,, The candidate should be included in the ad as part of their own campaign,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
27,48629,"""17:23""","I'm sorry, I couldn't disagree more. There are certain candidates whose names. I will not mention that if I had to see them on any every political ad, I would throw my TV right out the window.",yes," 1. The text expresses strong disagreement with certain political candidates.
2. The author would not mention the names of these candidates.
3. If the author saw these candidates on any political ads, they would strongly react by throwing their TV out of the window.",,,,,,,,,,,,,,,," The text expresses strong disagreement with certain political candidates  The author would not mention the names of these candidates  If the author saw these candidates on any political ads, they would strongly react by throwing their TV out of the window",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
28,48698,"""17:42""","We'll come on. We know who they are running for the office if they are required to address. The people directly. You may not like it, but at least you're going to hear from them.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48630,"""19:49""","I actually like the idea of matching small contributions with public funds just because that amplifies, the voice of a large number of people. But, you know, I'm not as excited about that as full disclosure, I would like to see everybody over a certain minimum level making contributions to have to disclose",yes," 1. The idea of matching small contributions with public funds is appealing to the speaker.
2. This approach amplifies the voice of a large number of people.
3. However, the speaker is more excited about full disclosure.
4. The speaker wants to see everybody over a certain minimum level making contributions required to disclose.", This approach amplifies the voice of a large number of people,,,,,,,," However, the speaker is more excited about full disclosure  The speaker wants to see everybody over a certain minimum level making contributions required to disclose",,,, The idea of matching small contributions with public funds is appealing to the speaker,,,,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
30,48630,"""19:49""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48635,"""20:20""","I hate to be so negative, but I just think people are going to find a loophole and way to get around everything so you're not going to have to give full disclosure disclosure. So it's just a waste of money. Really try to do any of this is nothing's going to change.",yes," 1. The speaker expresses a negative viewpoint.
2. The speaker believes people will find loopholes around full disclosure regulations.
3. The speaker thinks that attempting to implement any change is a waste of money.
4. The speaker expresses skepticism that anything will change, despite efforts to enact full disclosure.",,,,,,,,,," The speaker expresses skepticism that anything will change, despite efforts to enact full disclosure",,,,, The speaker believes people will find loopholes around full disclosure regulations, The speaker expresses a negative viewpoint  The speaker thinks that attempting to implement any change is a waste of money,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
32,48643,"""20:34""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48643,"""20:34""","Well, you're right, Mike, it probably isn't, but I'm still at least putting on the books that full disclosure of contributions. Maybe do a level of 100 dollar over a hundred dollars is needed. But you're right, they're going to find a way to get around it and yeah, I'm against public funds of any kind being used for running campaigns. That that's my feet.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48629,"""21:01""","I like the idea of matching funds for campaigns to a certain degree, but as far as disclosure I can tell you that, I have a relative who's running for office, and I could give each one of my children money and it would be listed as their contribution. Not mine. And you could have six contributions from the same one person who is really giving the money. So that's not going to work.",yes," 1. The speaker supports the concept of matching funds for campaigns to some extent.
2. The speaker has a relative running for office.
3. The speaker can give money to their relative's campaign through their children, and it will be listed as their children's contributions, not the speaker's.
4. This means that one person can donate to a campaign multiple times, using different family members' names, and it will not be clear that the donations are coming from the same person.
5. The speaker believes that this system will not work because it allows for a lack of transparency in campaign financing."," This means that one person can donate to a campaign multiple times, using different family members' names, and it will not be clear that the donations are coming from the same person",,,,,,,,, The speaker believes that this system will not work because it allows for a lack of transparency in campaign financing,,, The speaker supports the concept of matching funds for campaigns to some extent,,," The speaker has a relative running for office  The speaker can give money to their relative's campaign through their children, and it will be listed as their children's contributions, not the speaker's",True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
35,48698,"""21:31""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48698,"""21:31""","Well, disclosure is the main thing where the money comes from. It's going to come, but if they have to fully disclose who's donating and maybe even the amounts, I mean, I don't know, at least we're going to know straight out who's putting this money up and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48698,"""21:31""", you know who they are not just an organization of individuals.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48669,"""22:06""",I don't know if they're not going to disclose anything. Russia is not going Discworld. Disclose what they're doing? Cook Brothers won't disclose what they're doing. They just to go through another entity to get there and the reptilians is definitely not going to tell you.,yes," 1. It is unclear if Russia will disclose information about their actions.
2. Cook Brothers are not disclosing what they are doing.
3. An unnamed entity is used by Cook Brothers to carry out their actions.
4. Reptilians are not going to reveal any information.",,,,,,,,,,,,,,, Cook Brothers are not disclosing what they are doing  An unnamed entity is used by Cook Brothers to carry out their actions, It is unclear if Russia will disclose information about their actions  Reptilians are not going to reveal any information,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
39,48629,"""23:33""","I'm proud to say that. We just had this in Colorado. In my little mountain town, we had a redistricting committee with people who were truly truly impartial. We heard things from people that in different areas, didn't know, and everyone was satisfied with the outcome was satisfied, that it was well done. And we were well educated as to where this District was going to be",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,48629,"""23:33"""," It's just unfortunate. It can't be done everywhere because I'm telling you it was it was a one. It was like American one room. It was wonderful, hearing everyone speak about and and speak well about",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48630,"""24:18""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48630,"""24:18""","Arizona uses an independent redistricting committee. It's bipartisan including Independence and Democrats and Republicans and so far we've seen some improvement. I would say, I don't think it's a cure. I think that the multi representative districts would be better, but",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48630,"""24:18""", An independent redistricting committee is more likely to happen and so that would be at least a step in the right direction.,yes," 1. An independent redistricting committee is mentioned in the text.
2. The formation of this committee is considered more likely to happen.
3. This committee, if formed, would be a positive step.
4. The step would be in the direction of fair redistricting.",,,,, An independent redistricting committee is mentioned in the text  The step would be in the direction of fair redistricting,,,,,,,,,,," The formation of this committee is considered more likely to happen  This committee, if formed, would be a positive step",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
44,48669,"""24:58""",I don't know what gerrymandering his. I don't know what it is.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48669,"""24:58""", I have no comment on his head.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48697,"""25:07""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,48697,"""25:07""",I'm for this I would like to see this adopted in more States. It's interesting to see that it's happening in some places that you all are. So I would love to see it happen. Particularly in some Southern places if possible.,yes," 1. The speaker supports the adoption of a certain concept or change.
2. They would like to see this implemented in more states.
3. They find it interesting that this is happening in some locations.
4. They express a desire for this to occur in certain southern regions.",,,,,,,,,,,,,,, The speaker supports the adoption of a certain concept or change  They would like to see this implemented in more states, They find it interesting that this is happening in some locations  They express a desire for this to occur in certain southern regions,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
48,48698,"""25:23""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48698,"""25:23""","I agree. I'd love to see you independent. You know, non-partisan commission's, kind of get involved with redistricting because right now, I mean, they fight over who they can get in there, each individual District so that they can maximize their return. And and it's, it's pretty frustrating to watch, especially living in a liberal state.",yes," 1. The speaker believes in the independence of certain entities.
2. They suggest non-partisan commissions should be involved in redistricting.
3. Currently, political parties fight to maximize their representation in individual districts.
4. This process is frustrating for the speaker, particularly as a resident of a liberal state.",,,,," They suggest non-partisan commissions should be involved in redistricting  Currently, political parties fight to maximize their representation in individual districts",,,,,,,,,,," The speaker believes in the independence of certain entities  This process is frustrating for the speaker, particularly as a resident of a liberal state",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
50,48698,"""25:23"""," Tate and I'm not liberal. So,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48629,"""26:01""","Randy, basically gerrymandering is making a district that is completely ridiculous for the purpose of putting supporters, who can vote for, who you want them to vote for in one place. And this is a totally bipartisan problem there was recently an article about problems in New York, where it was the Democrats who were doing it, and in the South, it tends to be",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48629,"""26:01"""," The other parties but this is a problem for everyone and there is no, again, this is bipartisan, this has to be fixed.",yes," It seems that the provided text is incomplete and contains some repetitive phrases. However, I will try to summarize it in the requested format:

1. There are other parties involved in the issue.
2. This issue is a problem for everyone.
3. The issue is not specific to one party or group.
4. The issue needs to be fixed.
5. The need to address the issue is a bipartisan consensus.",,,,,,,,,,,,,,," However, I will try to summarize it in the requested format:  There are other parties involved in the issue  The issue is not specific to one party or group  The need to address the issue is a bipartisan consensus", seems that the provided text is incomplete and contains some repetitive phrases  This issue is a problem for everyone  The issue needs to be fixed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
53,48612,"""26:41""",I think it needs to be fixing change. Would be good.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48669,"""26:46""",Thank you. Thank you for that clarification.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48630,"""26:55""","I think the a national law,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48630,"""26:55"""," Is one way to go about it. But I would love to see the state's doing it then selves, but I don't think they will. Let me put a natural lat.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48669,"""28:08""","I would like to speak on the 16 year old voting for their school. Alexis. I think that's a good idea. I'm sure they have a lot of kids are very smart, these days very intelligent. So I would vote for that. Definitely have what they can have, some input in their in their in their schooling.",yes," 1. The speaker is in favor of 16 year olds voting for their school.
2. The speaker believes that many 16 year olds are smart and intelligent.
3. The speaker thinks that 16 year olds should have some input in their schooling.",,,,,,,,,,,,,,,, The speaker is in favor of 16 year olds voting for their school  The speaker believes that many 16 year olds are smart and intelligent  The speaker thinks that 16 year olds should have some input in their schooling,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
58,48629,"""28:29""","I am old enough to have seen too many third-party candidates, really mess around and national elections. I do not want that at all, but ranked Choice voting. Yes, that may be a way to incorporate the idea of third-party candidates without having spoilers of, which I have seen way too many.",yes," 1. The author has seen many third-party candidates in national elections.
2. The author does not want third-party candidates to ""mess around"" in national elections.
3. Ranked Choice voting is suggested as a solution to incorporate third-party candidates without spoilers.
4. The author has seen ""way too many"" spoilers caused by third-party candidates.",,,,,,, Ranked Choice voting is suggested as a solution to incorporate third-party candidates without spoilers,,,,,,,," The author has seen many third-party candidates in national elections  The author does not want third-party candidates to ""mess around"" in national elections  The author has seen ""way too many"" spoilers caused by third-party candidates",,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
59,48698,"""28:55""","16 year old should vote in Local School Board elections. I think, I think they're old enough to know what they want in their District or their schools. As far as you know, compulsory voting, you know, I can't see finding somebody because they don't",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,48698,"""28:55""", Want to vote. That's their choice.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48643,"""29:21""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48643,"""29:21""","Well, I think we should make it easier for third parties to get on the ballot, if they drop things a little bit, that's good. National holiday for election day, maybe make sure everybody's off work in time so they can vote.",yes," 1. It should be easier for third parties to get on the ballot.
2. If third parties drop some requirements, that is a good thing.
3. National holiday for election day.
4. Ensure everyone is off work in time to vote.",,,,,,,,,,,,,,, It should be easier for third parties to get on the ballot  National holiday for election day," If third parties drop some requirements, that is a good thing  Ensure everyone is off work in time to vote",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
63,48643,"""29:21""","Wouldn't make it compulsory to vote, that's a bad idea. And I had to 16 year olds and I would not trust them to take out the trash, let alone boat. So no 16 year old school board's, not bad.",yes," 1. It is not a good idea to make voting compulsory.
2. The speaker does not think 16-year-olds are responsible enough to take out the trash.
3. Therefore, the speaker does not support having 16-year-olds on school boards.",,,,,,,,,,,,,,,," It is not a good idea to make voting compulsory  The speaker does not think 16-year-olds are responsible enough to take out the trash  Therefore, the speaker does not support having 16-year-olds on school boards",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
64,48697,"""29:54""","I think I was spoken a lot about civic duty so I see the Civic obligation in terms of voting and I'm against it actually I think that that's a part of being American right as having the right to do certain things and so for some folks to be accountable to something like voting, some people don't want to vote for, whatever their reasons are, so I'm completely against that.",yes," 1. The person spoke about civic duty frequently.
2. They have a specific view of civic obligation in terms of voting.
3. They are against the idea of civic obligation in voting.
4. They believe that having the right to do certain things is a part of being American.
5. They acknowledge that some people do not want to vote for various reasons.
6. They strongly oppose making some people accountable to voting.",,,,,,,,,,, The person spoke about civic duty frequently  They have a specific view of civic obligation in terms of voting,,,,, They are against the idea of civic obligation in voting  They believe that having the right to do certain things is a part of being American  They acknowledge that some people do not want to vote for various reasons  They strongly oppose making some people accountable to voting,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
65,48612,"""30:21""",I'm for 16 year old voting in the early. They learn the better and I'm against the compulsory voting.,yes," 1. The author supports lowering the voting age to 16.
2. The author believes that allowing 16-year-olds to vote will help them learn about the voting process and become more informed citizens at an earlier age.
3. The author is against compulsory voting, which requires all eligible citizens to vote in elections.",,,,,,,,,,,, The author believes that allowing 16-year-olds to vote will help them learn about the voting process and become more informed citizens at an earlier age,,,," The author supports lowering the voting age to 16  The author is against compulsory voting, which requires all eligible citizens to vote in elections",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
66,48630,"""30:31""","Well, there's a lot in this one as far as making it easier for third parties and independents to get on the ballot. I think that that is probably actually a good idea. I mean, obviously, I want that in there with the rank Choice voting, a national holiday. I don't really feel like it's necessary, where I live because we have plenty of ways of early voting and mail-in ballots and everything else. But",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,48630,"""30:31"""," As I understand it, that's not the way it is everywhere. So maybe that's a good idea. I don't like the idea of fines because that just impacts the poor people, the most and as far as allowing",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,48629,"""31:16""","National holiday. Definitely, we have national holidays for all kinds of weird things but 16 year old so School Board. Yes. But have more and more as we've discussed. So many times, civic education and I hear what you're saying, I've have four kids 16 year olds can be pretty annoying start when they're very, very young and discuss with them as",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,48629,"""31:16"""," Many of us have discussed with our children and our parents discuss with us, so they understand what they're doing.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,48697,"""31:50""","Sixteen year olds in local school boards, clearly affecting those 16 year, olds, and their siblings and families. I think is obviously a fantastic idea. Kind of makes a lot of sense in terms of making it easier for third parties and independents, I'm curious as to what stipulates making it easier having a clear, definition of that will help me. I think for me personally in this last presidential election. I think that I would have loved to have another strong candidate besides the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,48697,"""31:50""", The two that were really there because I'll just leave it at that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
