Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,48678,"""4:33""","As I say with the quotes experts this is all set up more or less to give them a platform to exercise their thoughts, I guess.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,10299,"""4:47""","I think some of them to, you know, had multiple degrees and education and I think you know, and a lot of times with money, you you you're somewhat insulated from some of the problems and so I think they just don't live in the the world that I do anyway. But yeah I mean the fact that you know, all these millions of immigrants illegal aliens, you know, have come into the country and then they don't have to have ID to vote. I mean, they're already",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,10299,"""4:47""", Illegal. What's going to stop them from from voting for the man that let them in.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,9734,"""5:23""","And more importantly, where is the money coming from that they're getting to vote?",yes," 1. Question about the source of money for people's votes.
2. Implication of external funding for voting.
3. Concern about the influence of money on voting outcomes.",,,,,,,,,,,,,,, Implication of external funding for voting  Concern about the influence of money on voting outcomes, Question about the source of money for people's votes,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
15,9734,"""5:23""", I'll take that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,9820,"""5:32""","I can tell you this, I ran five hospitals with emergency rooms plus 50 medical clinics in a hospital. Emergency room you, if the nonprofit you have to service anybody who comes in there, with any kind of injury, and the amount of undocumented, uninsured people. It's staggering, it's staggering and who's paying you and me,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,48678,"""6:02""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48678,"""6:02""",Have you tried to sit in an emergency room lately?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,48678,"""6:02"""," It's a homeless, hangout least here in Springfield is that way.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,9820,"""6:15""","Yeah, the emergency rooms during covid. We're empty because everybody was terrified and is that, you know, let let up you know it gets back to busy again and if somebody's got a sniffle they bring their kid in and whatever and it's just that's the way it is. But you have to service them because you have to determine its not a life-threatening situation. And consequently, any patient takes time.",yes," 1. Emergency rooms during Covid have been mostly empty.
2. This is because people are terrified of getting the virus.
3. However, ERs are starting to get busy again.
4. Even minor symptoms like a sniffle can bring people in.
5. It's important to service these patients.
6. Medical professionals need to determine if the situation is not life-threatening.
7. Any patient requires time to be treated and assessed.",,,,,,,,,,,,,,,," Emergency rooms during Covid have been mostly empty  This is because people are terrified of getting the virus  However, ERs are starting to get busy again  Even minor symptoms like a sniffle can bring people in  It's important to service these patients  Medical professionals need to determine if the situation is not life-threatening  Any patient requires time to be treated and assessed",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
21,9820,"""6:15""", I'm in money to service.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,9734,"""16:43""","So much to say, first of all, let's close loopholes. I personally feel like if you want to know what your candidate is supporting, just follow the money, it's all about the money. So I don't really care if there's a limit on what someone can contribute or donate, because if they want to get that money in there, it's going to get in there. No matter what we say.",yes," 1. The speaker believes that it is important to close loopholes.
2. They argue that to understand what a candidate supports, one should ""follow the money.""
3. The speaker asserts that the amount of money donated or contributed to a candidate does not matter, because if someone is determined to get money to a candidate, they will find a way to do so.
4. The speaker implies that this is a negative aspect of the political system.",,""" The speaker asserts that the amount of money donated or contributed to a candidate does not matter, because if someone is determined to get money to a candidate, they will find a way to do so", The speaker believes that it is important to close loopholes,,,,,," They argue that to understand what a candidate supports, one should ""follow the money",,,,,,, The speaker implies that this is a negative aspect of the political system,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True
23,9734,"""16:43""", Got so much to say and I just forgot most of it.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,10299,"""17:16""","Yeah I don't even know if I'm in the right place for what I'm about to say, but work in Pharmacy for 35 years, every generation and a generation is only seven years is having health issues sooner and sooner and sooner it's because of the GMOs. It's because of all the pet we use 85, pesticides, other countries ban. All our grains are now being harvested with glyphosate spraying poison kill it. Sooner it ripens they can do a second harvest in one year it's ridiculous and and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,10299,"""17:16""","And we got a petition, dr. Zach bush is on Instagram. He's amazing with 50,000 signatures to ban glyphosate and Congress. Just kind of, you know, it got nothing. No traction whatsoever and it's because their pockets are padded from all these",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48667,"""18:02""","Yeah, State. Yeah, Stacey to cut you off, but yeah, I'm going back to the, you know, they want to raise limits lower limits on contributions one. I agree with kind of with the Supreme Court that hey, if I want to spend my money on somebody, I can, I shouldn't be limited. And to let's be realistic. If they do matter how they limit it, if somebody wants to give a particular politician, a lot of money, he's going to figure out a way to give that person a lot of money you know I'm you know Wendy like",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48667,"""18:02"""," I said I think Wendy State, you don't follow the follow the money you'll find out exactly who they were who they're actually working for. Yeah, so, I mean, to me, that's that's kind of a non-issue because the money is going to show up regardless",yes," 1. The speaker believes that following the money will reveal who is truly behind something.
2. The speaker thinks this is an effective way to determine who is working for whom.
3. The speaker waves off the idea of following the money as a non-issue.
4. The speaker is confident that the money will be revealed regardless.",,,,,,,,, The speaker is confident that the money will be revealed regardless,,,,,, The speaker believes that following the money will reveal who is truly behind something, The speaker thinks this is an effective way to determine who is working for whom  The speaker waves off the idea of following the money as a non-issue,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
28,48678,"""18:47""","I believe that we should just say, only individuals can contribute to a candidate set, a maximum limit x amount of money.",yes," 1. It is suggested that only individuals should be allowed to contribute to a candidate's set.
2. A maximum limit of x amount of money should be imposed on the contributions.", It is suggested that only individuals should be allowed to contribute to a candidate's set  A maximum limit of x amount of money should be imposed on the contributions,,,,,,,,,,,,,,,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48678,"""18:47"""," that will eliminate corporations, that will corporate eliminate foreign donations, and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48678,"""18:47""", One person to one candidate with a maximum amount that they can give in any particular election.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48678,"""18:47""", I think that will solve everything that's being talked about.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,9820,"""19:29""","Yeah, it's Richie. Got to limit the super Pacs this unlimited. The night at their Nations is crazy and also, I believe you must ID must have an identification. None of those Anonymous donations, that's crazy. And no loopholes for the foreign donations period. You know, they are not voting our country, we have voting our country, you have to identify, who's sending the money. And of course limited. None of this",yes," 1. Richie is the speaker.
2. Super PACs should be limited.
3. There are excessive activities at their Nations.
4. It is necessary to have identification for making donations.
5. Anonymous donations are unacceptable.
6. There should not be any loopholes for foreign donations.
7. Foreign nationals do not vote in the country.
8. It is essential to identify who is sending the money.
9. Donations should be limited.
10. There should not be any loopholes for donations.", Super PACs should be limited  Donations should be limited,, There should not be any loopholes for foreign donations  Foreign nationals do not vote in the country   There should not be any loopholes for donations,,,,,, Anonymous donations are unacceptable,,,,,, It is essential to identify who is sending the money, Richie is the speaker  There are excessive activities at their Nations  It is necessary to have identification for making donations,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
33,9820,"""19:29"""," as millions of dollars that came from wherever,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,9820,"""19:29""", I'm good.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,9820,"""19:29"""," Oh, and an amendment if needed to get that ideal. Oh donation Limited.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,9734,"""20:12""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,9734,"""20:12""","I keep forgetting what I want to say. I'm so sorry, y'all.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,9820,"""20:25""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,9820,"""20:25""","Yeah, I think the limit of three thousand dollars could be a little bit low, but I think once we start pushing it up the food chain, you know, you're going to, you could distribute millions of dollars to a number of different people to submit them individually and you know, you'll get your money like one of the gentleman was saying earlier. So I think we really need no Anonymous and not a very high limit on how much you can donate, you know, billions of dollars on an election.",yes," 1. The limit of three thousand dollars for donations could be too low.
2. If the limit is increased, large amounts of money could be distributed to multiple individuals for submitting donations.
3. There should be no requirement for anonymity for donors.
4. There should not be a low limit on the amount of money that can be donated, as billions of dollars could be donated in an election.",," The limit of three thousand dollars for donations could be too low  If the limit is increased, large amounts of money could be distributed to multiple individuals for submitting donations  There should not be a low limit on the amount of money that can be donated, as billions of dollars could be donated in an election",,,,,,,,,,,,,, There should be no requirement for anonymity for donors,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
40,9820,"""20:25""", When do we really need to spend that?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,9734,"""20:58""",That's what I wanted to say transparency. We just need transparency.,yes," 1. The key point the speaker wants to emphasize is transparency.
2. The speaker believes that transparency is necessary.",,,,,,,,, The key point the speaker wants to emphasize is transparency  The speaker believes that transparency is necessary,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
42,10299,"""20:59""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,10299,"""20:59""","Yeah. Now that's that's just that, you know, everything needs to be transparent because obviously, but you know, they're going to find a way. Like, like you said, they're always going to find a way and it's just messed up. Yeah, and I mean, I have other issues with with contributions but obviously it's not in this this category.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48678,"""21:20""","Why not allowing packs, not allowing corporations, and all these others. Super groups to contribute individuals, giving x amount of dollars per candidate, not Party candidate. I think we'll solve a whole lot of the things that",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48667,"""21:47""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48667,"""21:47""","Yeah, I just I was just going to hit on the last thing. I ran out of time before. Is that? Yeah, about the foreign corporations. I'm sorry. If you're a foreign corporation, you're more than welcome to do business here. But yeah, you have absolutely no right to anything. Having to do with our elections, you know, you and they need to know this going in. You can you're more than welcome to sell your products, have your business here, but you, you can't advertise, you can't do anything when it comes to elections.",yes," 1. If a foreign corporation wants to do business in the United States, they are welcome.
2. Foreign corporations have no rights regarding US elections.
3. Foreign corporations should be aware that they cannot advertise or participate in any way in US elections.
4. Foreign corporations are allowed to sell products and have businesses in the United States.",,, Foreign corporations have no rights regarding US elections  Foreign corporations should be aware that they cannot advertise or participate in any way in US elections,,,,,,,,,,,,," If a foreign corporation wants to do business in the United States, they are welcome  Foreign corporations are allowed to sell products and have businesses in the United States",False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
47,48667,"""24:06""","Hi. This is this one hits me kind of hard. It's like I'm sorry this and it kind of kind of goes back to the some of the things we talked about in the last few sessions is, let's give everybody democracy vouchers and and I think in the video, it was like, you know, each one is worth $25. And, you know, you get to give it up to 4 people or something. It's like, where does this money come from? This is already our money. They just keep giving more and more and more tax money away. I'm sorry if you want to run for president.",yes," 1. The idea of giving everybody democracy vouchers is discussed.
2. Each voucher is worth $25.
3. With the vouchers, individuals can support up to 4 candidates.
4. The money for the vouchers comes from tax money.
5. The speaker expresses concern about the increasing use of tax money for such purposes.
6. The speaker apologizes for their opinion.
7. The speaker questions the idea of giving more tax money to presidential candidates.",,,,,,,,,,,,," The idea of giving everybody democracy vouchers is discussed  With the vouchers, individuals can support up to 4 candidates", Each voucher is worth $25  The money for the vouchers comes from tax money  The speaker expresses concern about the increasing use of tax money for such purposes  The speaker questions the idea of giving more tax money to presidential candidates,, The speaker apologizes for their opinion,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
48,48667,"""24:06"""," Isn't part of that is being a politician, part of being. A politician is getting people to donate to you getting people to, you know, kind of get On Your Side. Just quit giving away our money.",yes," 1. Being a politician involves getting people to donate to your cause.
2. Politicians need to gain support from people.
3. It is important for politicians to stop giving away money unnecessarily.",,,,,,,,,,,,,,,, Being a politician involves getting people to donate to your cause  Politicians need to gain support from people  It is important for politicians to stop giving away money unnecessarily,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
49,10299,"""24:48""","And the other thing is don't they get money from the government like that the incumbents I think they get you know, automatically get some funds and I don't see why they should get more than any other candidate either. I mean that's probably not on this category either, but no, absolutely. I don't like using public public money because it is, it's our money.",yes," 1. The speaker believes that incumbent candidates receive funds from the government.
2. The speaker thinks that this automatic funding is not fair, as other candidates do not receive the same benefit.
3. The speaker does not support the use of public money for campaigns, considering it to be ""our money.""",,,,,,,,,,,,," The speaker believes that incumbent candidates receive funds from the government """," The speaker thinks that this automatic funding is not fair, as other candidates do not receive the same benefit  The speaker does not support the use of public money for campaigns, considering it to be ""our money",,,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
50,48678,"""25:07""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48678,"""25:07""","I still say one person giving x amount of dollars to one candidate without government adding money. Their fact, all of these things are increasing the costs of Elections. It's every one of these suggestions in is increasing the amount of money that the candidates and their parties can get to spend.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48678,"""25:07"""," Bend and we don't need that. Also, I do believe in disclosure the amount of money being given by the individual,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,9820,"""25:52""","Yeah, I'll agree on that disclosure disclosure and disclosure also on the Democracy dollar 25 bucks. What is there? A hundred dollar match on that you know you get a who doesn't, who does the math on that? To me you know $25 everybody can agree to I mean, conceptually everybody can agree to but the hundred bucks, you know, how many hundreds of how many million people going to vote and we start adding all this up.",yes," 1. The speaker agrees to a disclosure regarding the Democracy dollar.
2. The Democracy dollar is a 25-dollar contribution.
3. There is a hundred-dollar match for the 25-dollar contribution.
4. The cost of the hundred-dollar match for all voters is questioned.
5. The speaker suggests that the 25-dollar contribution is something everyone can agree on.
6. The cost of the hundred-dollar match for millions of voters is questioned.
7. The total cost of the match is calculated by adding up the matches for all voters.", The speaker suggests that the 25-dollar contribution is something everyone can agree on,,,,,,,, The speaker agrees to a disclosure regarding the Democracy dollar,,,,,, The Democracy dollar is a 25-dollar contribution  The cost of the hundred-dollar match for all voters is questioned  The cost of the hundred-dollar match for millions of voters is questioned, There is a hundred-dollar match for the 25-dollar contribution  The total cost of the match is calculated by adding up the matches for all voters,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
54,9820,"""25:52"""," Together the numbers, get a big also on this packs. Super Pacs advertisements that they would have. You would have to have a pause on the advertisement to read the small print, that's always on the bottom.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,9734,"""26:37""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,9734,"""26:37""",I'm not saying that I think that we should do democracy vouchers. I think the only thing that that might do is increase,yes," 1. The speaker is not expressing support for democracy vouchers.
2. The speaker's concern is that democracy vouchers might only increase something.
3. The text does not specify what the speaker thinks democracy vouchers would increase.",,,,,,,,,,,,,,, The speaker is not expressing support for democracy vouchers  The speaker's concern is that democracy vouchers might only increase something, The text does not specify what the speaker thinks democracy vouchers would increase,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
57,9734,"""26:37""","people who normally wouldn't be interested in politics. Maybe they would open their mind a little bit and do some research but not worth 100 bucks a person, that's just crazy. That's too much again, transparency, I'm all about transparency, if you donate a dollar, I want to know.",yes," 1. Some people might be open-minded to politics due to the incentive.
2. The incentive might prompt them to do some research.
3. However, the cost of $100 per person is considered too much.
4. The speaker is in favor of transparency.
5. If a donation is made, the speaker wants to know about it.",,,,,,,,," The speaker is in favor of transparency  If a donation is made, the speaker wants to know about it",,,,,,," Some people might be open-minded to politics due to the incentive  The incentive might prompt them to do some research  However, the cost of $100 per person is considered too much",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
58,9820,"""27:16""","Yeah, I'm not for or against the Democracy vouchers, it just boggles my mind about the math involved and how would that go? I mean, if it would get the packs supergroups out of the equation, that may be a good thing. I'm not, I would need to know so much more about this and understand a bit more. Because to me, it just seems like Spin Doctors saying, well, you can do this and, you know, dog poo. Now,",yes," 1. The text does not express a clear for or against position on Democracy vouchers.
2. The author finds the math behind the voucher system confusing.
3. The author believes that if the vouchers could eliminate supergroups from elections, it could be beneficial.
4. The author expresses a need for more information and understanding about the topic.
5. The author compares the arguments for the vouchers to ""Spin Doctors saying, well, you can do this and, you know, dog poo.""",,,,,,,,,,,,,"""",," The author believes that if the vouchers could eliminate supergroups from elections, it could be beneficial"," The text does not express a clear for or against position on Democracy vouchers  The author finds the math behind the voucher system confusing  The author expresses a need for more information and understanding about the topic  The author compares the arguments for the vouchers to ""Spin Doctors saying, well, you can do this and, you know, dog poo",False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
59,9820,"""27:16""", It sounds great. No.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,48678,"""27:48""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48678,"""27:48""","I just thought of the fact that they're saying the packs should be,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48678,"""27:48"""," Telling how much certain amount over are giving. I don't think packs should be allowed to be doing any advertising or contributing the people to do paid advertising again. One person one contribution, the one politician.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,9820,"""28:35""","Seems like everybody agrees on this, maybe we should move on.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,10299,"""29:28""","I need someone to dumb this down for me. I don't know what the the district's, you know. I don't know how that works or, or how that will benefit one person over another. I also am not sure of the exact definition of gerrymandering. If someone could tell me.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48695,"""29:43""",Can you all hear me? Does nod your head?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,48695,"""29:43"""," My apologies, I'm in an area that was gerrymander free District. It's very badly and I would like to have a neutral Party come in and redo our whole state. So I do think that is a good idea. Sorry. If you can't hear me very well, having some problems with my",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,9734,"""30:08""","Gerrymandering if I am accurate, which I think I am is drawing the boundaries in order to up the amount of Republicans Or democrats. Whichever into a certain District in order for that party to come on top. I think. That's right. I don't know that I have a ton of",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,9734,"""30:08""", I'm not knowledgeable enough to really have much of an opinion on this. I don't think do the boundaries need to be redrawn as my first question.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,9734,"""30:08""", And if so then absolutely we need to have a neutral party. That's that's,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,48667,"""30:53""","Yeah. Wendy, the I think and again I could be wrong too, because I'm not a huge expert on this but I know after the census, every ten years, they do redraw it to try to keep it. Well, the idea is to keep it even and Stacy to, you know, to kind of add your point. You know they'll draw like funny lines on a map to try to. Okay, we really want, will this whole area? We want it to be you know it's been it's been Democrat for a long time so we're going to redraw it.",yes," 1. Every ten years, a redrawing of districts takes place after the census.
2. The purpose of this redrawing is to keep the districts even and fair.
3. Sometimes, political motivations can influence the redrawing of districts.
4. Districts may be redrawn to ensure a particular political affiliation, such as Democrat or Republican.
5. This can result in ""funny lines"" being drawn on a map to include or exclude certain areas.",,,,," Every ten years, a redrawing of districts takes place after the census  The purpose of this redrawing is to keep the districts even and fair  Sometimes, political motivations can influence the redrawing of districts"," Districts may be redrawn to ensure a particular political affiliation, such as Democrat or Republican",,,,,,,,," This can result in ""funny lines"" being drawn on a map to include or exclude certain areas",,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
71,48667,"""30:53""","So that we get more Republicans in this area, I'll go back to kind of what we talked about in one of the topics Tuesday. Was they want to do a nonpartisan, which I agree with 100%, let them do it. But how do you find somebody that's nonpartisan working in go?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
