Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
18,48714,"""18:21""",I think the Democracy vouchers are financed by taxpayers money and I'm not okay with that. I'll just be honest with you guys. I think we're taxed enough with everything. It reminds me of like before the Boston Tea Party would like the Sugar Act and everything where they taxed everybody on everything and it's crazy with taxes right now. So I'm just like and I think we have more pressing issues that we could put money towards like our public education with schools school safety just just for an example. I'm not,yes," 1. Democracy vouchers are financed using taxpayers' money.
2. The speaker expresses their disagreement with the financing method.
3. The speaker mentions feeling overtaxed already.
4. The speaker draws a historical comparison to the Sugar Act and the Boston Tea Party.
5. The speaker brings up other pressing issues that could use the funding, such as public education and school safety.",,,,,,,,,,,,, Democracy vouchers are financed using taxpayers' money,," The speaker brings up other pressing issues that could use the funding, such as public education and school safety", The speaker expresses their disagreement with the financing method  The speaker mentions feeling overtaxed already  The speaker draws a historical comparison to the Sugar Act and the Boston Tea Party,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
19,48714,"""18:21""", Saying fully that. But I'm just trying to give an example of where I'm coming from with that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,10056,"""18:54""","So, I am very against using public funds for any election. I mean, currently, you can donate to the, I think the presidential fund on your yearly taxes if you want. So, if you voluntarily want to contribute great, but I'm against come from government, compulsion. And as far as disclosures, I think those should all be raised to the point where, like a, you know, most citizens wouldn't be covered by it if, you know, if you want to know what businesses,",yes," 1. The speaker is against using public funds for any election.
2. They approve of the current system where individuals can donate to the presidential election fund through their yearly taxes voluntarily.
3. The speaker is against government compulsion for funding elections.
4. The speaker believes that disclosures for political donations should be increased, so that most citizens would be covered and have access to information about business donations.",,,,,,,,," The speaker believes that disclosures for political donations should be increased, so that most citizens would be covered and have access to information about business donations",,,,, The speaker is against using public funds for any election  They approve of the current system where individuals can donate to the presidential election fund through their yearly taxes voluntarily  The speaker is against government compulsion for funding elections,,,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
21,10056,"""18:54""","Or what, you know, you know, millionaires or billionaires or contributing great. But I don't think I should be able to find out if the guy down the street. Contributed 250 bucks. Go campaign.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,48706,"""19:37""","Yeah, I'm against the public funds as well. And I think that",yes," 1. The speaker is against the use of public funds.
2. They mention having an issue with this topic.",,,,,,,,,,,,,, The speaker is against the use of public funds,, They mention having an issue with this topic,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
23,48706,"""19:37""", giving people's names would probably discourage some people from giving because they wouldn't want their business known in that way.,yes," 1. Anonymity is important for people when making contributions.
2. Giving people's names when contributions are made might discourage some people from giving.
3. The reason for this is that some people wouldn't want their business known publicly.",,,,,,,,, Giving people's names when contributions are made might discourage some people from giving, The reason for this is that some people wouldn't want their business known publicly,,,,, Anonymity is important for people when making contributions,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
24,10369,"""19:54""","I'm totally against using public funds. I mean, where's it going to come from? We're trillions in debt, is it is we can't afford to do that and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,10369,"""19:54""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,10369,"""19:54""", I can understand not wanting names to be given out if you donate to a campaign. But I think the super Pacs we definitely need to know any kind of,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,10369,"""19:54""", Company funding and where the super Pacs get their funds from.,yes," 1. Super PACs are independent committees that can raise and spend unlimited amounts of money to support political candidates.
2. Super PACs cannot contribute directly to candidate campaigns, but they can run ads, organize rallies, and engage in other activities to influence the outcome of elections.
3. Company funding is a significant source of revenue for many super PACs.
4. Companies may donate to super PACs through their political action committees (PACs), which are funded by voluntary contributions from the company's employees.
5. Companies may also donate to super PACs directly, as long as they are not owned or controlled by a candidate or political party.
6. Super PACs are required to disclose their donors, but they only have to do so on a quarterly basis, which means that the public may not know who is funding a super PAC until several weeks or months after a donation has been made.
7. Some super PACs are affiliated with specific candidates or political parties, while others are issue-based and focus on promoting a particular policy or agenda.
8. Super PACs have become increasingly influential in recent years",," Super PACs are independent committees that can raise and spend unlimited amounts of money to support political candidates  Super PACs cannot contribute directly to candidate campaigns, but they can run ads, organize rallies, and engage in other activities to influence the outcome of elections",,,,,,," Super PACs are required to disclose their donors, but they only have to do so on a quarterly basis, which means that the public may not know who is funding a super PAC until several weeks or months after a donation has been made",,,,,," Company funding is a significant source of revenue for many super PACs  Some super PACs are affiliated with specific candidates or political parties, while others are issue-based and focus on promoting a particular policy or agenda  Super PACs have become increasingly influential in recent years"," Companies may donate to super PACs through their political action committees (PACs), which are funded by voluntary contributions from the company's employees  Companies may also donate to super PACs directly, as long as they are not owned or controlled by a candidate or political party",False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
28,10056,"""20:33""","Right. And just to kind of since I ran out of time, like with the with the knowing what individuals did the entire intense of the disclosures is so you know, who's kind of who's in the pocket of which politician or who do they potentially owe favors to if I, if if I give them three hundred bucks, I doubt. I'm I'm securing much quid pro quo from them, or 400, or even a thousand. So I think",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,10056,"""20:33""", Those should be not available to the public.,yes," 1. Information about prison inmate locations should be kept private.
2. Details about jail housing units should not be made public.
3. Information that could jeopardize the safety of law enforcement personnel should not be disclosed.
4. Data about undercover officers should be withheld from the public.
5. Details about investigative techniques used by law enforcement should not be made available.
6. Information that could reveal the identity of victims or witnesses should be kept confidential.
7. Data that could compromise the integrity of ongoing investigations should not be disclosed.
8. Information that could be used for malicious purposes should be withheld from the public.",,,,,,,,,,,,,,, Information that could be used for malicious purposes should be withheld from the public, Information about prison inmate locations should be kept private  Details about jail housing units should not be made public  Information that could jeopardize the safety of law enforcement personnel should not be disclosed  Data about undercover officers should be withheld from the public  Details about investigative techniques used by law enforcement should not be made available  Information that could reveal the identity of victims or witnesses should be kept confidential  Data that could compromise the integrity of ongoing investigations should not be disclosed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
30,48714,"""21:09""","I think that just goes back to being a democracy where we want our money to go. We tell it what to do, right? And I don't think that's people's business if I want to give 3000 and I agree with you on that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,10056,"""22:22""","So, all I got was a big states rights person. I'm against the federal government deciding, every state has to has to run, its redistricting efforts. But I am in favor of like, if my state wanted to put together some kind of independent commission to do it, it's just like it would really depend on how that independent commission is determined like, how do they figure out who's on there? How do you keep that from being corrupt?",yes," 1. The person is against the federal government deciding redistricting efforts for every state.
2. They believe that states should have the right to run their own redistricting processes.
3. They are in favor of the idea of an independent commission for redistricting, as long as:
	* The commission members are chosen in a fair and unbiased manner.
	* There are measures in place to prevent corruption within the commission.",,,,," They are in favor of the idea of an independent commission for redistricting, as long as: The commission members are chosen in a fair and unbiased manner", The person is against the federal government deciding redistricting efforts for every state  They believe that states should have the right to run their own redistricting processes,,,,,,,,, There are measures in place to prevent corruption within the commission,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
32,10056,"""22:22"""," It's just as corrupt as you know, the politicians redistricting for themselves. It's I think would be very difficult to pull off but I'd be for it if they could do it reasonably.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48714,"""23:08""","I don't know if there's a way to do it reasonably because when they re District they do this every 10 years with the census, you know, they walk around and do the senses with us. That's how they come up with, how they're going to read district. And it's like they know where the Democrats are in the Republicans are and people that just don't want. You know, I think that's interesting but I will say this and I'll make this quick. We have an app actually at our GOP office, we're can show you, who is what you're scoring code is, and it's a code, it's not code as a scorer. I'm have to come back to this, but what it does is it lets us know. So one through",yes," 1. The District undergoes reorganization every 10 years following the census, with representatives walking around to gather data and determine districts based on political affiliations.
2. The GOP office has an app that can determine a person's voting history and party affiliation through their voting score code.",,,,,," The District undergoes reorganization every 10 years following the census, with representatives walking around to gather data and determine districts based on political affiliations",,,,,,,,,, The GOP office has an app that can determine a person's voting history and party affiliation through their voting score code,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
34,48714,"""23:08"""," Ten. It lets, you know. Okay, well they did they registered Democrat but they voted Republican and it lets you know how to hit the neighborhoods of people. I don't know if you guys are aware of that. It's a sound an app where they call it, my brain is moving fast because I'm speaking with us, I'll pop back on. Explain this here in a minute.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48714,"""23:53""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48714,"""23:53""","Anyway, what it is is it's like a Life 360 app is what it is. That's let's just say that's the name of it and it will show you if what whatever you voted and if you do primaries and all that. So I think this redistributing thing to me, that would be kind of crazy to do because they already have that information. Anyway, technically at their GOP offices.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,10056,"""24:21""","Yeah, admitted lie. Like I don't think the Technology's there yet but like an open source algorithm that the people the public can look at the code for. But that somehow just kind of breaks down the you know, the chunks of the state and just separates it out almost into as close to a grid as possible factoring in population. But again something like that would have to be very open source. So that everybody knows what's in the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,10056,"""24:21"""," the code not just, you know, the the the designers,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,10369,"""24:57""","I think it's close to a great system, is we can get would be good.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,48714,"""26:10""","I'll go first because I have kids a sixteen-year-old like really guys, honestly they're not ready for they're doing good to get out the door to get to school on time and stuff and I just I am not for a sixteen-year-old, they don't pay taxes. They've not they're not adulting at that point unless they've been kicked out obviously in the situation, depending on the situation. But I totally opposed a sixteen-year-old voting in my",yes," 1. The speaker is a parent of a sixteen-year-old.
2. The speaker believes that sixteen-year-olds are not ready to vote.
3. The speaker thinks that sixteen-year-olds are focused on basic responsibilities, like getting to school on time.
4. The speaker does not consider sixteen-year-olds to be adults because they do not pay taxes.
5. The speaker makes an exception for sixteen-year-olds who have been kicked out of their homes and are living independently.
6. The speaker is opposed to sixteen-year-olds voting.",,,,,,,,,,,, The speaker is a parent of a sixteen-year-old,,,," The speaker believes that sixteen-year-olds are not ready to vote  The speaker thinks that sixteen-year-olds are focused on basic responsibilities, like getting to school on time  The speaker does not consider sixteen-year-olds to be adults because they do not pay taxes  The speaker makes an exception for sixteen-year-olds who have been kicked out of their homes and are living independently  The speaker is opposed to sixteen-year-olds voting",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
41,9699,"""26:33""","I like the national holiday thing. I think it would help more people be able to get to the polls that had nine to five jobs. However, I don't think they should tax people for not voting. That's kind of crazy or find them.",yes," 1. The person likes the idea of having a national holiday for elections.
2. They believe this would make it easier for people with nine to five jobs to vote.
3. The person thinks it is a bad idea to tax people who do not vote.
4. They also think it is inappropriate to penalize non-voters in any way.",,,,,,,,,,,,,,,, The person likes the idea of having a national holiday for elections  They believe this would make it easier for people with nine to five jobs to vote  The person thinks it is a bad idea to tax people who do not vote  They also think it is inappropriate to penalize non-voters in any way,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,48706,"""26:50""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48706,"""26:50""","I'm against the holiday. I think it would be burdensome and private firms. And I don't know about you folks, but here, the polls are open for 15 hours. So most people should be able to get there if they really want.",yes," 1. Opposed to the holiday
2. Burdensome for private firms
3. Polls are open for 15 hours
4. Most people can vote if they want to.",,,,,,,,,,,,,,,, Opposed to the holiday Burdensome for private firms Polls are open for 15 hours Most people can vote if they want to,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
44,10056,"""27:04""","I'm actually in favor of the first to making it easier for third parties to get onto ballots because routinely what what the two-party system does is whatever threshold they have for signatures. When third party start getting close to that they just up it, you know, in their next session. So, and as far as the national holiday, I'm for it, we already have enough so we could replace one. I think that you could do it without",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,10056,"""27:04""","Putting more burden on the the private companies and then as far as yeah 16 year olds are dumb. I think 18 year olds are dumb, I don't even know if we should have the voting age of that let like but but extending it any further down is",yes," 1. Putting more burden on private companies.
2. The opinion that 16 year olds are not mature enough to make decisions.
3. The belief that 18 year olds are also not mature enough to make informed decisions.
4. A question on whether the voting age should be 18.
5. The statement that extending the voting age further down is not a good idea.",,,,,,,,,,,,,,, Putting more burden on private companies, The opinion that 16 year olds are not mature enough to make decisions  The belief that 18 year olds are also not mature enough to make informed decisions  A question on whether the voting age should be 18  The statement that extending the voting age further down is not a good idea,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
46,10369,"""27:51""","Absolutely no on the 16 year olds. I agree. They're young and dumb and 18. If they can go to war, they can both got no problem with 18. It's, I think we need to make it easier for third-party candidates to get on. I think we need should make Election Day a holiday",yes," 1. Opposition to 16 year olds voting.
2. Agreement with the sentiment that 18 year olds are capable of voting.
3. Support for making it easier for third-party candidates to get on the ballot.
4. Suggestion to make Election Day a holiday.",,,,,,,,,,,,,,, Support for making it easier for third-party candidates to get on the ballot  Suggestion to make Election Day a holiday, Opposition to 16 year olds voting  Agreement with the sentiment that 18 year olds are capable of voting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
47,10369,"""27:51"""," and,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,10369,"""27:51""", Can remember what the other thing else. But,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,10056,"""28:25""","Yes, since I ran out of time, did the, you know, making it a Civic obligation where you get fined for boating, like, not voting is a vote. It's a vote that all of these people suck and I don't want anything to do with them, or they don't matter to my life, that should be an option.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,10369,"""28:45""","It's absolutely stupid to think they're going to find for not voting. It should be your you're right if you do not want to vote, do not have to vote in that said, you know, it's you.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,10369,"""28:45""", No vote is a.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,9699,"""29:04""","I think the 16 year-old voting thing was just for school board meetings and you have, to be honest there are very few sixteen-year-olds. I would actually go and do this and they're probably, you know, the top of their class, the kids who are running for class president. Like those type of kids, are you my sixteen-year-old? I watched him piss in the trash can in the kitchen because he was too lazy to go to the bathroom. I have seen this. So most sixteen-year-olds I don't even think would go do it.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48714,"""29:32""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48714,"""29:34""","Their brains are not developed actually scientifically till 25, the prefrontal cortex. So let alone adding voting in there and Truth, adults make 35,000 decisions a day students make 3,000. So this is one more to tack on. They, I really don't think and I'm with you Raylan. They're like, unless they're exceptional and they're like these awesome honor students which like what's the percentage on that, right? And then to I was thinking about the fine thing they're going to have to find us for something so they can pay for something else guys. I'm just kidding. I'm just playing around.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48714,"""35:40""",If you guys want to delete mine because Josh is pretty good. How he formed his you can do that if you want me to get rid of it.,yes," 1. The text is a statement made by an unnamed individual.
2. The individual is suggesting that they are willing to delete their own contribution.
3. The reason for this suggestion is that they believe Josh to be skilled at what he does.
4. The individual is unsure if their suggestion will be accepted or not.
5. The individual is asking for guidance on what to do next.",,,,,,,,,,,,,,,, The text is a statement made by an unnamed individual  The individual is suggesting that they are willing to delete their own contribution  The reason for this suggestion is that they believe Josh to be skilled at what he does  The individual is unsure if their suggestion will be accepted or not  The individual is asking for guidance on what to do next,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,9699,"""35:51""","I think it's ranked third, so they only asked the first two anyway, so it doesn't matter.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,9699,"""36:39""","Actually, I'm not sure how many they ask, but I think they just ask the top two questions but, yeah, they do kind of say the same thing.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
