Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
12,48666,"""3:24""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48680,"""3:32""",Still can't hear 5A. Am I the only?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,48747,"""14:12""","Yeah, I have to apologize here. Most of that narration. I missed the sound kept going in and out. So I'm going to kind of figure out what's going on here.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,9424,"""14:25""","If you lose me, I've got a bad storm going through here, to start on some of these things. I think, at least raising the limits would be okay. Because in the grand scheme of things, these are really small numbers toys. Now costing to do a major campaign. So I think raising any of the limits on contributions. I don't think it have a drastic effect because nobody's going to this is actually a tiny, tiny amount.",yes," 1. The speaker is discussing the possibility of increasing limits on campaign contributions.
2. They mention that they are currently dealing with a storm.
3. The speaker believes that raising the limits would be acceptable.
4. They describe the current limits as small in comparison to the cost of a major campaign.
5. The speaker thinks that even if the limits are raised, it will not have a significant impact.
6. They note that the current limits are very small.", The speaker is discussing the possibility of increasing limits on campaign contributions  They describe the current limits as small in comparison to the cost of a major campaign," The speaker believes that raising the limits would be acceptable  The speaker thinks that even if the limits are raised, it will not have a significant impact  They note that the current limits are very small",,,,,,,,,,,,,, They mention that they are currently dealing with a storm,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
16,9424,"""14:25"""," I'm good with working on closing, some loopholes for the foreign stuff and I not so sure about that. But an amendment for the political expenditures I'm not sure sure about that one.",yes," 1. The speaker is open to working on closing loopholes in the foreign aspect.
2. The speaker is unsure about their ability to work on an amendment for political expenditures.
3. The speaker is not confident about the foreign stuff.
4. The speaker has some reservations about the amendment for political expenditures.",,, The speaker is open to working on closing loopholes in the foreign aspect,,,,,,,,,,,,, The speaker is unsure about their ability to work on an amendment for political expenditures  The speaker is not confident about the foreign stuff  The speaker has some reservations about the amendment for political expenditures,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
17,48676,"""15:07""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48676,"""15:07""","I agree with with what Kelly said, and I definitely think that the loop hole Square foreign entities can have an influence need to be taken care of. I also think Super Pacs need to go. I don't know what the best way to do that is, but I think it's a really unbalanced form of spending.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,9798,"""15:33""","Yeah. So I think maybe raised slightly be okay but you know as I feel like we already discussed you know it's still kind of already, it feels like money is a big deal so that the people with more money have a better chance, you know, and I feel like raising it just and like I'm saying I think it only a slight amount would be beneficial because much more than it would just be more of a money game.",yes," 1. The speaker thinks raising the cost slightly might be acceptable.
2. The speaker believes that money plays a significant role in the situation, giving those with more of it an advantage.
3. The speaker feels that raising the cost significantly would make the situation more of a ""money game.""
4. The speaker thinks that only a slight increase in cost would be beneficial.",," The speaker feels that raising the cost significantly would make the situation more of a ""money game",,,,,,,,,,,,," The speaker believes that money plays a significant role in the situation, giving those with more of it an advantage "" The speaker thinks that only a slight increase in cost would be beneficial", The speaker thinks raising the cost slightly might be acceptable,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
20,48747,"""16:00""","Yeah, yeah, money money, money, money talks. And and that's what it's come down to and that's kind of where the system is kind of weakened. Yes, foreigners should have nothing to do and II think the Supreme Court has made a supreme error probably strategically that money, equals free speech that does not make any sense to me. But I also agreed, some of these other, you know, amount seem really low to change them.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48747,"""16:00"""," Would just kind of be, you know, piddling around not doing much, but I think money is not free speech, right? Lee.",yes," 1. The person is talking about doing nothing particularly significant.
2. They express their opinion that money is not the same as freedom of speech.
3. The person's name is Lee.",,,,,,,,,,,,,,, They express their opinion that money is not the same as freedom of speech, The person is talking about doing nothing particularly significant  The person's name is Lee,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
22,9881,"""16:37""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,9881,"""16:37""","yeah, I kind of have an issue with the whole contributions for political parties and four candidates, because I do think that it, unfairly favors, those who are able to convince companies and people with lots of money, it to give them money, it kind of, I think it kind of supports the wealthy being able to have a strong",yes," 1. The issue discussed is about political party contributions and its effect on four candidates.
2. The speaker believes that this system unfairly favors those who can convince companies and wealthy individuals to donate money.
3. The speaker thinks that this system supports wealthy people in having a strong influence in politics.", The speaker believes that this system unfairly favors those who can convince companies and wealthy individuals to donate money,,,,,,,,,,,,,, The issue discussed is about political party contributions and its effect on four candidates  The speaker thinks that this system supports wealthy people in having a strong influence in politics,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
24,9881,"""16:37""", Her voice than the people who don't have as much money.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
25,48648,"""17:13""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48648,"""17:13""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48648,"""17:13""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,9798,"""17:21""",We can't hear y'all J. Sorry.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48666,"""17:41""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48666,"""17:41""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,9881,"""17:51""",Can't hear you Fay.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48747,"""17:55""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48747,"""17:55""","Yeah, I guess we're having a slew of technical issues here. I think one of the things to look at is people sitting in Congress are spending too much time having to influence donors and and earn money. They should be, you know, legislating and working for for the rest of us, it just an obvious indication of how the system is gone.",yes," 1. There are many technical issues.
2. A possible cause of the issues is that people in Congress are spending too much time trying to get donations and earn money.
3. They should be spending their time legislating and working for the rest of the population.
4. This situation indicates that the system is not working well.",,,,,,,,,,,,,,, A possible cause of the issues is that people in Congress are spending too much time trying to get donations and earn money, There are many technical issues  They should be spending their time legislating and working for the rest of the population  This situation indicates that the system is not working well,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
34,48680,"""18:20""","Here, l.j. or five.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48648,"""18:26""","I just reloaded myself for that. Third time, I'm getting sound but I don't know if y'all can hear me. Can anybody hear me? Put your thumbs up if you can",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48648,"""18:26""","Oh, thank you. Not that what I have to say is so all that interesting. I just find the whole system of contributions. Ridiculous it just doesn't favor the common quote person of which I consider myself. I think that it all needs to be changed but I don't know how to change it and I definitely am again 16 year olds voting for school boards. I think that's kind of silly",yes," 1. The speaker finds the system of contributions ridiculous.
2. They feel that the system does not favor the ""common quote person,"" of which they consider themselves a part.
3. The speaker thinks that the current system needs to be changed.
4. They admit that they do not know how to change the system.
5. The speaker also states that they are not a 16-year-old voting for school boards, implying that they think such actions are silly.",, The speaker finds the system of contributions ridiculous,,,,,,,,,,,,," They feel that the system does not favor the ""common quote person,"" of which they consider themselves a part  The speaker thinks that the current system needs to be changed"," They admit that they do not know how to change the system  The speaker also states that they are not a 16-year-old voting for school boards, implying that they think such actions are silly",False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
37,9881,"""18:38""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,9881,"""18:38""",We can hear you.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,9881,"""19:14""","I have this kind of idea in my brain, I have no idea if it would make any sense, but something like and like, you kind of work your way up to try and become a candidate. And once you have enough supporters, let's say you get, you know, a list of supporters you get so many signatures then at a certain point you actually get a designated amount of funding and that it doesn't mean that people can kind of acquire different amounts of funding that each candidate would get their own. Like the same amount of funding.",yes," 1. The idea is to have a system where individuals work towards becoming a candidate for a position.
2. Supporters of the individual can show their backing by signing a petition or list.
3. Once a certain number of signatures is reached, the individual becomes a candidate.
4. Each candidate receives the same amount of funding, ensuring fairness and equal opportunities.",,,,,,,,,,,,," Each candidate receives the same amount of funding, ensuring fairness and equal opportunities",,," The idea is to have a system where individuals work towards becoming a candidate for a position  Supporters of the individual can show their backing by signing a petition or list  Once a certain number of signatures is reached, the individual becomes a candidate",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
40,9881,"""19:14"""," Yeah, but I've no idea how that would actually work.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48648,"""19:53""","I just, I'm just tired of people who have vast amounts of money. Swaying, in my opinion, the elections by dumping huge amounts of monies into not only candidates, but into causes. I honestly don't understand the complete difference between packs and super Pacs, but it seems to me that the Supreme Court made a huge error when it ruled that corporations and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48648,"""19:53""", Unions themselves had free speech instead of the individual members.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,9424,"""22:22""","I think disclosures on anyone above a certain minimum level would be, would be good to know who the major donors are. If we're going to have contributions we might as well know who they are. I'm kind of interested in this democracy, voucher thing that they've recommended that everybody has the opportunity to say, hey, here's 25 bucks and you can put it towards who you want to go. I think that's kind of an interesting. I think that goes back to something that Leo was talking about the maybe we can get everybody involved.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,9424,"""22:22""", Then contributing.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48676,"""22:55""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48676,"""22:55""","I like the idea of the public funds and I definitely think there should be disclosure on anything over really minimal contributions. I think it's really important to know who's actually paying for stuff, especially with the packs, but even just with wealthy individuals,",yes," 1. The person likes the idea of public funds.
2. They think there should be disclosure of anything over minimal contributions.
3. It is important to them to know who is paying for things, especially with political ""packs.""
4. They also think it is important to know who wealthy individuals are contributing to.",,,,,,,,," They think there should be disclosure of anything over minimal contributions  It is important to them to know who is paying for things, especially with political ""packs "" They also think it is important to know who wealthy individuals are contributing to",,,, The person likes the idea of public funds,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
47,9798,"""23:17""","Yep, I can agree on that. I think 200 dollars seems pretty low. Like we said, you know, that still seems pretty insignificant. So I feel like that's a lot of disclosures that maybe are insignificant. So maybe, I mean up that number a little bit what was the other point? The Democracy vouchers? I don't know how I feel about that. I feel like that could go a lot of money, just kind of out the window to be honest. Like I feel like you know, that would go towards",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,9798,"""23:17"""," You know, people putting them towards candidates that don't really have a shot. I feel like I'd be a lot of money, lost out the window. I mean, it would definitely help, but I think it would lose a lot of money.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,9881,"""23:56""","Yeah, the the vouchers thing kind of sounds nice in theory, but I feel like that's not going to make a huge difference in the grand scheme of things because the donors that actually make a difference are the ones that are able to put thousands and tens of tens of thousands toward campaigns. So you know as an individual let's say oh I do you know a hundred dollars and maybe even that's doubled to $200. That still not going to compare at all to somebody who is able to put thousands of dollars or like for whatever reason has",yes," 1. The vouchers idea seems appealing in theory.
2. However, the speaker believes it may not make a significant impact.
3. The donors that truly make a difference are those who can contribute thousands or tens of thousands toward campaigns.
4. An individual's contribution, such as $100 (which could be doubled to $200), is minimal compared to large donations.",," An individual's contribution, such as $100 (which could be doubled to $200), is minimal compared to large donations",,,,,,,,,,,,,," The vouchers idea seems appealing in theory  However, the speaker believes it may not make a significant impact  The donors that truly make a difference are those who can contribute thousands or tens of thousands toward campaigns",False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,9881,"""23:56""", has a vested interest in it and is able to put thousands of dollars toward a campaign.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48648,"""24:30""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48648,"""24:30""","No, I would agree with that as well as the fact. I think we discussed before public funds used to finance campaigns. I'm just against that theory. If I choose to donate x amount of dollars to candidate, that's fine. But I don't think anybody else. But took a one who does not like that, Canada should be forced to by allowing their tax dollars which is where we get public funds to finance somebody else's.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48648,"""24:30""", pain that they don't agree with the,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,9881,"""25:06""","I also wanted to throw out there. I agree that disclosure would be good for contributors of larger quantities. I think that, you know, maybe a say an individual like me as like, oh, I'm gonna throw 20 bucks this way toward this candid. I don't necessarily think that that needs to be disclosed, but if there are large contributions that are that make a significant impact on the campaign that that should be disclosed.",yes," 1. The contributor thinks that disclosure of campaign contributions is a good idea.
2. They believe that small contributions, such as $20, do not need to be disclosed.
3. However, they think that large contributions which make a significant impact on the campaign should be disclosed.",,,,,,,,," The contributor thinks that disclosure of campaign contributions is a good idea  However, they think that large contributions which make a significant impact on the campaign should be disclosed"," They believe that small contributions, such as $20, do not need to be disclosed",,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
55,9881,"""25:06""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48747,"""25:37""","Yeah, it just, it just occurs to me, anytime the government starts giving out, money, people kind of line up to put their hands out, you know, whether their meaning or not. That had happened with the covid relief, funds, and there's all kinds of fraud than that. So, you know, I don't know if that's a relevant point, but I think disclosure is where it's at. I mean, you've got to know who's putting their money and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48747,"""25:37""", Also I think that that public media is way too expensive. I mean people that can afford millions of dollars for TV ads. People believe what they see on TV unfortunately so that just another,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,9881,"""26:23""","Yeah, I also, like, in regards to it, what did it? Say the chilling effect on it. I think that if a contributor is willing to put a certain amount of money towards something, it would kind of put into question. Why wouldn't they want someone to know that they support that? I mean, it are they trying to do it to be sneaky or, you know, it's like if you're if you really are making such a large contribution, like wouldn't you want people to know that you support that?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,9881,"""26:23""", At that candidate.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,9798,"""26:54""","Yeah, I want to bring back Dave's point that he was bringing up at the end and something that I was thinking about was requiring disclosure for, you know, donations towards the campaign as is that because I feel like that's the you know that's going to be the main way that common folk are going to get information about the political candidates. You know, I mean people who are really into the politics will be will do their own research, but most people are just going to see the ads and that's how they're going to get a lot of their information. So I think that that has a big sway on people's opinions.",yes," 1. The speaker wants to bring back a point made by Dave about requiring disclosure for donations towards political campaigns.
2. The speaker believes that this is important because donations are a main way that ordinary people get information about political candidates.
3. The speaker thinks that most people rely on ads and other campaign materials for information about candidates.
4. The speaker suggests that this information has a significant impact on people's opinions about political candidates.",,,,,,,,, The speaker wants to bring back a point made by Dave about requiring disclosure for donations towards political campaigns  The speaker believes that this is important because donations are a main way that ordinary people get information about political candidates  The speaker thinks that most people rely on ads and other campaign materials for information about candidates,,,,,,, The speaker suggests that this information has a significant impact on people's opinions about political candidates,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
61,9798,"""26:54"""," So I mean, I think that has a big play on who's, you know, going to make it far in the election. So maybe they be disclosing, those donations is worth it too.",yes," 1. The topic of discussion is political elections.
2. The speaker believes that the disclosure of donations has an impact on the outcome of elections.
3. The speaker suggests that candidates may find it beneficial to disclose their donations.",,,,,,,,, The speaker believes that the disclosure of donations has an impact on the outcome of elections  The speaker suggests that candidates may find it beneficial to disclose their donations,,,,,, The topic of discussion is political elections,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
62,48666,"""27:33""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,48666,"""27:33""",I agree that disclosure is important. Can you hear me?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,48666,"""27:33""", Still can't hear me banging. Okay good.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48666,"""27:33""", Thank you.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,48648,"""27:42""",I can hear you.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,48648,"""27:42""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,48648,"""27:42"""," Oh, I'm not.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,48648,"""27:42""", I'm thinking about it.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,48648,"""27:58""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,48648,"""27:58""","I think one of the things I have a problem with, I agree with this closure but in reality, theoretically but in reality, what is it going to disclosure if you've got two parties and somebody who is very wealthy is contributing and his financing, the ad. Do you have much choice if you like that candidate. You like that Canada? Regardless, regardless of who is paying for the advertising? I just don't like the whole idea of packs and superpower.",yes," 1. The speaker agrees with the concept of closure in regards to campaign financing.
2. However, they question the reality of disclosure when one party is wealthy and financing ads for a candidate they support.
3. They question if there is a choice when someone likes a particular candidate, regardless of who is paying for the advertising.
4. The speaker expresses their dislike for ""packs"" and the concentration of superpowers in campaign financing.", The speaker agrees with the concept of closure in regards to campaign financing,,,,,,,,," However, they question the reality of disclosure when one party is wealthy and financing ads for a candidate they support",,,,," The speaker expresses their dislike for ""packs"" and the concentration of superpowers in campaign financing"," They question if there is a choice when someone likes a particular candidate, regardless of who is paying for the advertising",True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
72,48648,"""27:58""", Max and all this money floating around and it is about The Duality that we all agree. There's a problem the two-party.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,9798,"""28:38""","I don't think the disclosure is beneficial and saying this person, specifically did it, but I think it's beneficial in the fact that it will say, you know, it you can eliminate foreign influence or, you know, stuff like that of people who shouldn't have influence over the input, over the election, perhaps",yes," 1. The speaker is not convinced that the disclosure is beneficial.
2. They believe that the disclosure will be useful in eliminating foreign influence.
3. The disclosure can help in ensuring that people who should not have influence over the election do not have any.
4. The speaker does not name a specific person regarding the disclosure.",,,,,,,,, They believe that the disclosure will be useful in eliminating foreign influence  The disclosure can help in ensuring that people who should not have influence over the election do not have any, The speaker is not convinced that the disclosure is beneficial,,,,,, The speaker does not name a specific person regarding the disclosure,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True
74,48648,"""28:59""","I think that theoretically just great, obviously, I don't think anybody should have, I don't think any foreign influence, government person, anything should be allowed to contribute. However, they are going to they're going to cheat, and there will always be tears. And so that to me is just another problem with the Practical matter of",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
75,48676,"""30:34""","I think the idea of an independent commission is good in theory but I'm not sure how independent any commissions actually going to be, although maybe they'd be better than full-on parties doing it. I think it needs to be drawn on a grid or something I mean I know all the shapes are wonky shape states are wonky shape so it's not going to work that well but something that you just you can't play with the way it's being done. Now it's ridiculous.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,48676,"""30:34""", It's harmful.,yes," 1. The text expresses a negative opinion.
2. The specific object or action being criticized is not specified.
3. The text may be a response to something, but this context is not provided.",,,,,,,,,,,,,,,," The text expresses a negative opinion  The specific object or action being criticized is not specified  The text may be a response to something, but this context is not provided",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
77,9881,"""31:07""","Yeah, II don't I'm not super familiar with how the districts are drawn at the moment, but I feel like it should be based on something that is concrete and neutral such as headcount or like you said, you know, a grid or something like that, but something that doesn't really have a political side to it. So that in theory, you wouldn't even need a non-partisan to do it because it",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,9881,"""31:07"""," It would just be drawn kind of, by the data, but I think that having it be non-partisan and anyway, would be good.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,48648,"""31:46""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,48648,"""31:46""","I agree with both Leah and Heather. Unfortunately, the courts have decided that you have to have a more balanced way to allow representation for minorities as I understand. It within a district, which is how we get these ridiculous gerrymandered. And I don't know what, the Practical matter, how the Practical method?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
81,48648,"""31:46""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
82,48648,"""31:46""", Would be.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
83,48676,"""32:24""",You froze up at the end.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,48680,"""32:30""","Yeah, probably.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
85,48747,"""32:33""","Yeah, okay, maybe we will get back gerrymandering, it's the order of the day. I mean, it's Xavier in control of that, that state. Now, you know, I'm in New York, very blue, New York, which is enabled me to vote. I kind of know where New York is going, so it times I can vote third party or whatever just so they get more representation at some point. New York, the Democrats tried to do.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,48747,"""32:33"""," Remainder. And, and I don't know how which commission that was, but they denied that New York for four districts actually flipped from from Blue to Red. New York may have been responsible for for the House of Representatives becoming",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,9798,"""33:26""","David time. Mazhab, do you want to come back on and finish that thought?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,48747,"""33:32""","Yeah, I'm okay with that. It just I mean to me gerrymandering and redistricting however you want to call it. It is probably one of the top five issues for me, you know. It's not some State, get away with it. Some states are don't, you know, they're deemed to be not fair and they have to change some states now. Have to do that. I mean I think Tex is past due or",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,48747,"""33:32""", Somebody down here but it's a big issue in my estimation.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
