Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,48378,"""13:06""","Yeah, my son is in the background set thing, but on the other hand, they're like, if the money doesn't come from a government is just going to come from Individual donors or party. Is there may be some expectation that spending the money. What do I get out of it?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48452,"""13:22""","I think in general, there is already way too much money involved in politics, especially at the federal level states. Of course, have some fluctuation but it makes it nearly impossible for somebody who isn't upper-class to run for any kind of federal political office. It seems like especially when they have somebody that it's very unbalanced, I would rather see them.",yes," 1. There is already too much money involved in politics, particularly at the federal level.
2. Money in politics makes it difficult for people who aren't upper-class to run for federal political office.
3. There is an imbalance when a particular individual or group has too much influence in politics.
4. The speaker would prefer to see a more balanced distribution of resources in political campaigns."," There is already too much money involved in politics, particularly at the federal level",,,,,, The speaker would prefer to see a more balanced distribution of resources in political campaigns,,,,,,,, There is an imbalance when a particular individual or group has too much influence in politics, Money in politics makes it difficult for people who aren't upper-class to run for federal political office,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
13,48452,"""13:22""", Our of the amount of money people can throw it things.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,10534,"""14:06""",So one of the things that was mentioned was lowering the voting age to 16 for those voting and but they said for school boards was that only school boards.,yes," 1. It was suggested to lower the voting age to 16.
2. The lowered voting age would only apply to school board elections.",,,,,,,,,,,,,,,, It was suggested to lower the voting age to 16  The lowered voting age would only apply to school board elections,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
15,48452,"""14:16""","Actually, I support that because it is far too often the case that I work directly with an o with the school board locally and I've worked with other public school, school boards, it seems frequently the case that you get individuals into the school board, who are interested in their own personal, agendas or their personal interests frequently with the school, where my children, attend their generational, attendees at that school and they went to school there, they liked it the way that it was back.",yes," 1. The writer supports a certain idea because they often work directly with the school board.
2. They have experience working with other public school boards.
3. The writer has noticed that some individuals on school boards prioritize their personal agendas or interests.
4. These individuals often have a personal connection to the school, such as having attended it themselves or having children who attend it.
5. These individuals may want to keep the school the way it was in the past.",,,,,,,,,,,, The writer supports a certain idea because they often work directly with the school board,,,," They have experience working with other public school boards  The writer has noticed that some individuals on school boards prioritize their personal agendas or interests  These individuals often have a personal connection to the school, such as having attended it themselves or having children who attend it  These individuals may want to keep the school the way it was in the past",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
16,48452,"""14:16"""," Back in their day, it's usually Sports focused all of the extra money goes into the sports and they prevent anything new or changes or modernization. So I think students should have input",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,48389,"""16:53""","Well, you know, there was a time when I was all for disclosing donors. However I know of at least two elections in the San Francisco Bay area where donors to unfavorable quote-unquote groups. We routed and ultimately lost their jobs and had legal issues, cost of a ton of money. So, you know, releasing donors has a chilling effect on those people given the money and frankly, you know, it's",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48389,"""16:53""", It's it's not a good idea.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,48398,"""17:27""","John, do you feel the same way about the packs and their donors?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,48442,"""17:35""","John, I just wanted to make a point that it",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48442,"""17:35"""," if you are socially or stigmatized for the group that you donate money to, maybe you should rethink the group that you're donating money to, if it's so widely vilified,",yes," 1. It is suggested that if you donate money to a group that faces social stigma, you should reconsider your decision.
2. The reasoning behind this is that if a group is widely vilified, it may not be the best use of your donation.",,,,,,,,,,,,,,,," It is suggested that if you donate money to a group that faces social stigma, you should reconsider your decision  The reasoning behind this is that if a group is widely vilified, it may not be the best use of your donation",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
22,48389,"""17:54""","Well, I mean that's a pretty subjective judgment and frankly it's not anybody's business. What? Group, I belong to, you know, it's legitimate group and it's legal, you know? As far as donors to those packs, you've got the same thing. You know, if you've got a an organization like PepsiCo or General Motors, it's donating it's not going to hurt him but you take an individual donor like you or me and all of a sudden you lose your job kinds that they don't like",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48389,"""17:54"""," Like the group that you managed to support, that's just not right.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,9748,"""18:28""","Yeah I agree with John on that one. It's it's stifling, you know, people's voices. It's you know what you're going to start having you know committees that only that only vet candidates that you know you support or whoever the powers-that-be support. No, that's not democracy. That's that's essentially going back to like a single-party system. Go look at China.",yes," 1. The speaker agrees with John's opinion.
2. The speaker believes that the situation is stifling people's voices.
3. The speaker is concerned that only candidates supported by certain powers will be considered, leading to a lack of democracy.
4. The speaker compares this situation to a single-party system.
5. The speaker cites China as an example of a single-party system.",,,,," The speaker is concerned that only candidates supported by certain powers will be considered, leading to a lack of democracy",,,,,,,,,,, The speaker agrees with John's opinion  The speaker believes that the situation is stifling people's voices  The speaker compares this situation to a single-party system  The speaker cites China as an example of a single-party system,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
25,48452,"""18:54""","So I think it's going to depend on this specifically is talking about politics and we have a history in this country. I just read a book recently about the KKK and its presence in Indiana and the sheer. Number of KKK members that donated money to political people running for offices in the 1920s and got them elected into the office. And then that information,",yes," 1. The summary will be about the influence of politics and history in the context of the KKK.
2. A book was recently read about the KKK's presence in Indiana.
3. The KKK had a significant number of members who donated money to political candidates running for office in the 1920s.
4. These donations from KKK members helped elected political candidates into office.
5. The text also mentions the importance of the information regarding the KKK's involvement in politics in the 1920s.",,,,,,,,,,,,,,,, The summary will be about the influence of politics and history in the context of the KKK  A book was recently read about the KKK's presence in Indiana  The KKK had a significant number of members who donated money to political candidates running for office in the 1920s  These donations from KKK members helped elected political candidates into office  The text also mentions the importance of the information regarding the KKK's involvement in politics in the 1920s,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
26,48452,"""18:54"""," Became public. There are situations. I think where, if somebody from the KKK or the KKK itself is donating money, that should be publicly known, but I think that they're talking more about specific election donators.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48401,"""19:39""","Yeah, I agree with Jennifer why she said about lowering. I think it was Jennifer said about lowering the limits and just kind of throwing it out there. Maybe we, if donations aren't donate donations aren't disclosed, maybe they don't get disclose to the actual beneficiary also, you know, so they don't know who's actually giving them all this money and who they need to return favors for",yes," 1. Jennifer suggested lowering limits.
2. Jennifer's suggestion of lowering limits was agreed upon.
3. The limits being referred to are likely related to donations.
4. There may be an issue with donations not being disclosed to the beneficiary.
5. Beneficiaries may not know who is giving them money.
6. Beneficiaries may not be aware of who they need to return favors to.", Jennifer suggested lowering limits  Jennifer's suggestion of lowering limits was agreed upon,,,,,,,, There may be an issue with donations not being disclosed to the beneficiary  Beneficiaries may not know who is giving them money,,,,,, Beneficiaries may not be aware of who they need to return favors to, The limits being referred to are likely related to donations,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
28,48378,"""20:06""","Yeah, I generally think that I am favorite in favor of transparency of, who donated to what to think to think of some other people said her father, sunlight is the best disinfectant. And then it's effectively like if we're considering like you protest in favor or against a certain group and you do that publicly, it's kind of the equivalent of, like donating money to a certain group. So there may be ramifications for supporting or not supporting about, but that would be something in public domain.",yes," 1. The speaker believes in the importance of transparency, using the metaphor ""sunlight is the best disinfectant.""
2. The speaker thinks that publicly supporting or protesting against a group is similar to donating money to that group.
3. There may be public ramifications for supporting or not supporting certain groups.
4. The speaker is in favor of public transparency, even if it has consequences.",,,,,,,,," The speaker believes in the importance of transparency, using the metaphor ""sunlight is the best disinfectant  The speaker is in favor of public transparency, even if it has consequences",,,,,,,""" The speaker thinks that publicly supporting or protesting against a group is similar to donating money to that group  There may be public ramifications for supporting or not supporting certain groups",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
29,9748,"""20:36""","Yeah, Danny's idea about not in this, you know, not disclosing the donations to the candidate themselves. That's actually pretty interesting. We're at that point, it's like oh I must be doing something right. People are giving me money for what I think, and I don't need to go pay it back. I actually like that idea.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,9748,"""20:36""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,9748,"""20:36""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,9748,"""20:36"""," I don't know. It's that's that's why we're here I guess, but I'm just saying it's, it is interesting. It's an interesting idea.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48452,"""20:53""","But how do you enforce that? How do you enforce that? Somebody's given a whole lot of money and then they send a little private note. Somebody saying, hey, I contributed now. What are you going to do?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48398,"""21:14""","Yeah, I agree. Danny's idea is a very interesting idea. Jennifer does have a good point though, but I actually would like to see that probably looked into a little more.",yes," 1. The speaker finds Danny's idea interesting.
2. Jennifer also has a valid point.
3. The speaker would like to see Danny's idea explored further.",,,,,,,,,,,,,,,, The speaker finds Danny's idea interesting  Jennifer also has a valid point  The speaker would like to see Danny's idea explored further,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,10534,"""21:29""",So so how do we verify donation sources in any situation? If a foreign entity is donating to a candidate and that Clan it's not required to submit paperwork of saying who donated to me.,yes," 1. Verifying donation sources is an important process in any situation.
2. If a foreign entity donates to a candidate, it is not required to submit paperwork revealing the donor's identity.
3. This lack of transparency can make it difficult to ensure the integrity of the donation process.",,," If a foreign entity donates to a candidate, it is not required to submit paperwork revealing the donor's identity",,,,,, Verifying donation sources is an important process in any situation  This lack of transparency can make it difficult to ensure the integrity of the donation process,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
36,10534,"""21:29"""," You know, they got to be able to count for that money somehow. And if we don't, if they don't know who's donating or whatever, how in the world would we verify that they're not getting getting the money from the wrong sources, illegal sources?",yes," 1. It is important to keep track of donations.
2. This is to ensure that donations are coming from legal sources.
3. If there is no record of who is donating, it would be difficult to verify the legitimacy of the donations.",,,,,,,,," It is important to keep track of donations  This is to ensure that donations are coming from legal sources  If there is no record of who is donating, it would be difficult to verify the legitimacy of the donations",,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
37,48378,"""22:04""","The way currently works for federal elections, that Federal candidates are supposed to file, disclosure forms with the Federal Election Commission, for contribution State, get over $200, whether that's enforced. Effectively is a different question. However,",yes," 1. Federal candidates are required to file disclosure forms with the Federal Election Commission.
2. The threshold for these disclosure forms is when a contribution exceeds $200.
3. Whether this requirement is enforced is a separate issue.",,,,,,,,, Federal candidates are required to file disclosure forms with the Federal Election Commission  The threshold for these disclosure forms is when a contribution exceeds $200,,,,,,, Whether this requirement is enforced is a separate issue,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
38,48452,"""22:21""","I think like a previous session, there was a lot of discussion of Paper Trails. I know this applies for nonprofit organizations. Would you are given donations of money. You have to indicate where that donation of money came from even if it was a private donor and I believe that the politicians in my state also have to keep those same records. So it has to have a paper trail that backs it up and proves where it comes from. Now it would probably change that the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
39,48452,"""22:21""", Betrayal would need to be maintained by another source in order to prevent the people receiving the money from knowing who their contributions came from.,yes," 1. Betrayal is required to be upheld by another party.
2. This is needed to prevent the recipients of the money from discovering the original source of their contributions.",,,,,,,,,,,,,,, This is needed to prevent the recipients of the money from discovering the original source of their contributions, Betrayal is required to be upheld by another party,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
40,9748,"""23:00""","Yeah, I mean, that's it. I D, you know, Anonymous contribute contributions and donations and stuff like that. Maybe you were gonna what we're going to end up doing is like a campaign is gonna have like, mugs and t-shirts, and stuff like that. And people are going to be paying, you know, four thousand dollar t-shirt or something like that and that's how they get funded.",yes," 1. The speaker contributes to Anonymous and their activities.
2. Anonymous may run a campaign where they sell merchandise, such as mugs and t-shirts.
3. The merchandise will be priced high, for example, four thousand dollars for a t-shirt.
4. The sales from the merchandise will fund their activities.",,,,,,,,,,,,,,,," The speaker contributes to Anonymous and their activities  Anonymous may run a campaign where they sell merchandise, such as mugs and t-shirts  The merchandise will be priced high, for example, four thousand dollars for a t-shirt  The sales from the merchandise will fund their activities",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
41,48452,"""23:23""",Like we already do.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48389,"""23:25""","Yeah, I've done a ton of these Financial investigations and things along those lines and the way this works is that the don't near makes the contribution to an organization which in turn makes the next donation to a foundation. Which in turn. Does it to a Super PAC? Which gives it to the candidate. So that stuff is virtually impossible to chase in many cases and you'll look only as far as the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48389,"""23:25""","Oversight Committee in Congress. Now, taking a look at all, the bank accounts that 100 bid and family are looking at their bare, having a hell of a time overturning, they got all the power in the world.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48389,"""23:25""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48401,"""24:08""","You know to that point maybe we insert a new like a clearing house between say the Super Pac and the candidate to our. Everything has to go through one last check and paper trail and then the candidate has to at the very end say okay. Well these are the numbers I got. Does it match the Clearinghouse? Yes, then everything's legit know the no cable where did you get this extra money from and then that gives us a way to to verify and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48401,"""24:08""", have one path to the candidate.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,48452,"""24:41""","I would definitely support a requirement that the Pacs have to disclose their top, their donors, and their officials, and who all is involved with that because I think there is far too much corruption amongst the super Pacs as it is.",yes," 1. The creation of a requirement for Pacs to disclose their top donors.
2. The requirement for Pacs to disclose their officials.
3. The necessity to disclose all individuals involved with the Pacs.
4. The intention to increase transparency and reduce corruption amongst super Pacs.",,,,,,,,, The creation of a requirement for Pacs to disclose their top donors  The requirement for Pacs to disclose their officials  The necessity to disclose all individuals involved with the Pacs  The intention to increase transparency and reduce corruption amongst super Pacs,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
48,9748,"""24:55""","Not throwing water at your idea, I like your ideas Danny, but it's really, the devil is in the details who controls that Clearinghouse and things like that. But again, trying to try to get, you know, the trying to get the outside influence to the politician, you know, getting it out and away from the process is actually a good idea. I just don't know how to do it.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48378,"""25:21""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,48378,"""25:21""","I think at this figure something out, you know, different topic, the first proposal of public funds to you to make democracy vouchers for effectively would get money to give to a candidate of your choice and that interested me. Mostly because I'm in Seattle. That's what I used to live in Seattle and that's in 2015. There was a citizenship to start that program so it's gone up in the last two elections and I've used it once for find it away. I thought that was an interesting program, very effectively, even donate 100 dollars.",yes," 1. The text proposes a topic of discussion about a new idea.
2. The idea is about the implementation of democracy vouchers.
3. Public funds would be used to provide these vouchers to citizens.
4. Citizens can use these vouchers to give money to a candidate of their choice.
5. The text mentions that Seattle has implemented this program.
6. The program was started in 2015 and has been used in the last two elections.
7. The text's author has used the program and donated $100.
8. The author finds the program interesting and effective.",,,,,,,,,,,,, The idea is about the implementation of democracy vouchers  Public funds would be used to provide these vouchers to citizens  Citizens can use these vouchers to give money to a candidate of their choice,, The text mentions that Seattle has implemented this program, The text proposes a topic of discussion about a new idea  The program was started in 2015 and has been used in the last two elections  The text's author has used the program and donated $100  The author finds the program interesting and effective,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True
51,48378,"""25:21""", Is a matching donation to a candidate of your choice.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,9748,"""25:56""","Not quite sure matching anything. I mean, come on, we're already broke as it is and you want to do some matching stuff for for for these things. I would, I would say that. I don't know, it's hard to talk about money and politics, right? And I would not put it for public funds because we're already broke.",yes," 1. The speaker is unsure about matching something.
2. The speaker mentions that they are currently low on funds.
3. The speaker is hesitant to spend money on ""matching"" for unspecified things.
4. The speaker mentions the connection between money and politics.
5. The speaker does not want to use public funds for this purpose, due to their current financial situation.",,,,,,,,,,,,,," The speaker does not want to use public funds for this purpose, due to their current financial situation",," The speaker is unsure about matching something  The speaker mentions that they are currently low on funds  The speaker is hesitant to spend money on ""matching"" for unspecified things  The speaker mentions the connection between money and politics",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
53,48398,"""26:16""","How would that work? If I get a voucher and I choose not to use it. How does that work? I mean, where how does the money go back or does? I mean, I don't understand how that would work.",yes," 1. The speaker received a voucher.
2. The speaker is unsure about what happens when they choose not to use the voucher.
3. They are curious about where the money goes in this situation.
4. The speaker does not understand the process of how unused vouchers are handled.",,,,,,,,,,,,,,,, The speaker received a voucher  The speaker is unsure about what happens when they choose not to use the voucher  They are curious about where the money goes in this situation  The speaker does not understand the process of how unused vouchers are handled,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54,48452,"""26:30""","I think I would question where that money was coming from if it was on a state level and it's public money. Then where are they taking it from? Are they taking it from Schools? Are they taking it from roads? Are they taking it from maintaining, you know, Public Works of some kind that are needed in this state and there's enough of those needs not being met in the states that this just seems like a frivolous use of money to me.",yes," 1. The speaker would question the source of money for a state-level, public project.
2. The speaker is concerned about where the money is being taken from.
3. The speaker lists possible sources the money could be taken from, including schools, roads, and public works.
4. The speaker believes that there are more important needs in the state that should be met before this project.",,,,,,,,,,,,,,," The speaker would question the source of money for a state-level, public project  The speaker is concerned about where the money is being taken from  The speaker lists possible sources the money could be taken from, including schools, roads, and public works", The speaker believes that there are more important needs in the state that should be met before this project,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
55,48389,"""26:57""","I'm with our ten on that last one, you know? It's I'm not at all. Sure, you know, when you have a billion dollars for a senate race that's a little over the top. I'm wondering if the contributions of the point we should be attacking as opposed to the cost that it that is involved in these people running for office.",yes," 1. The speaker agrees with ""our ten"" about the last point.
2. The speaker finds it excessive that someone has a billion dollars for a senate race.
3. The speaker wonders if the source of the contributions is what should be scrutinized, rather than the cost of the campaign."," The speaker finds it excessive that someone has a billion dollars for a senate race  The speaker wonders if the source of the contributions is what should be scrutinized, rather than the cost of the campaign",,,,,,,,,,,,,,," The speaker agrees with ""our ten"" about the last point",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
56,48378,"""27:23""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48378,"""27:23""","Jennifer or someone answering your question back? Where did the money come from? In this case, specifically in Seattle, it was a property tax levy that was voted in as a citizen initiative, so the entire program is an Initiative Program like I'm going to die.",yes," 1. Jennifer, or the person answering the question, is the subject of the discussion.
2. The source of the money is being discussed.
3. In Seattle, the money came from a property tax levy.
4. The property tax levy was voted in as a citizen initiative.
5. The program is an Initiative Program.
6. The Initiative Program will continue until the speaker dies.",,,,,,,,,,,,,,, The source of the money is being discussed," Jennifer, or the person answering the question, is the subject of the discussion  In Seattle, the money came from a property tax levy  The property tax levy was voted in as a citizen initiative  The program is an Initiative Program  The Initiative Program will continue until the speaker dies",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
58,9748,"""27:38""","I wasn't that's even worse, right? It's like now you're now you're selling property owners with additional property taxes for that. I would say, you know, taxes are already high enough as it is and you don't know what, maybe maybe the way to do it is electioneering is free and you use the public Airwaves and that's that's what it is.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
