Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,48475,"""15:04""","I don't think we should ever use public funds to finance any of this. That's my money. It's your money. And we work for we learned it. If we want to donate it, that's fine. But as far as coming out of public funds, I absolutely disagree with that. And then, as far as donors go, I see both sides of it. I may not want you to do it. It's none of your business. But at the same time, I can also understand where people would want to understand. Okay, why did this person back that? This person I can get both sides of that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48475,"""15:04""", At.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,10475,"""15:39""","Can y'all hear me now, cool? I also agree. Hum sent public funds. I don't get it, but I'm a pretty big fan of knowing who's voted. Who's putting money towards things because I am one of those people. If I see a company that is not backing something that I support, I will choose to go the competitive because that's important to me. And I like having that right, I don't think it should be like, oh, if they donated $1, we should know. But of us on the mount I like to kind of know where",yes," 1. The speaker wants to know who has contributed money to things.
2. The speaker is a fan of knowing which politicians have received public funds.
3. The speaker is one of the people who contributes money.
4. If a company does not support something that the speaker does, they will choose a competitor.
5. The speaker values the right to have this information.
6. The speaker does not think that the amount of money donated should determine whether or not it is made public.
7. The speaker refers to ""us on the mount,"" suggesting that they are part of a group that values transparency in political funding.",, The speaker is one of the people who contributes money,,,,,,," The speaker does not think that the amount of money donated should determine whether or not it is made public  The speaker refers to ""us on the mount,"" suggesting that they are part of a group that values transparency in political funding",,,, The speaker is a fan of knowing which politicians have received public funds,,," The speaker wants to know who has contributed money to things  If a company does not support something that the speaker does, they will choose a competitor  The speaker values the right to have this information",False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True
14,10475,"""15:39""", Accompanying set. Sit especially if I'm walking for that company. I want to make sure they're aligned with my values.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,48265,"""16:14""","Yeah, I agree that public funds should not be used. That's that's to be used for more pressing matters. If I want to contribute to something, I will do that first one and I have no problem with being disclosed or being identified. I don't think anybody should be a problem with that. So I think that the current laws with the disclosure of who's",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,48265,"""16:14"""," Contributing I think that should stand placed some of the big wealthy donors. They don't like to have that, but hey that's that's that's too bad.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
17,48326,"""16:59""",I agree that public funds should not be used in any of the elections. Also going down to the bottom as far as packs or concerned. I think it's very important to disclose top donors and officials for packs. So that voters what have information supplied to him about those packs?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,10485,"""18:10""",How can we ever guarantee non-partisanship in anything?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,10485,"""18:10"""," If if you have a human being involved they're going to have biases. And it just seems to me that we've to even considers just because we hire someone and they're not appointed by political party, doesn't mean they have personal beliefs. So I just I'll just throw that out there too.",yes," 1. The involvement of a human being in a situation can lead to biases.
2. Even if someone is not appointed by a political party, they may still have personal beliefs.
3. These personal beliefs can potentially affect their judgment.
4. The speaker suggests that this is an important point to consider.",,,,,,,,,,,,,,, The involvement of a human being in a situation can lead to biases  These personal beliefs can potentially affect their judgment," Even if someone is not appointed by a political party, they may still have personal beliefs  The speaker suggests that this is an important point to consider",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
20,10696,"""18:39""","I would agree. We want to make sure that any of those, the commission's are truly nonpartisan, but I think leaving it the way, it is right now is absolutely recipe for continued disasters, letting the leaders choose who their voters are going to be is just a recipe to entrench up certain groups in power on both sides of the aisle. What I've seen with some commissions is that each party is able to nominate like two officers for a commission and then like a fifth is, you know, chosen. I don't know how independently I'm a basically, allowing the parties.",yes," 1. It is important that any commissions are truly nonpartisan.
2. Leaving the current system of commission selection unchanged will lead to continued disasters.
3. Allowing leaders to choose who their voters are, entrenches certain groups in power on both sides of the aisle.
4. In some commissions, each party is able to nominate a few officers.
5. A fifth member is often chosen independently, but this method may not ensure true independence.",,,,," It is important that any commissions are truly nonpartisan  Allowing leaders to choose who their voters are, entrenches certain groups in power on both sides of the aisle  In some commissions, each party is able to nominate a few officers",,,,,,,,,," A fifth member is often chosen independently, but this method may not ensure true independence", Leaving the current system of commission selection unchanged will lead to continued disasters,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
21,10696,"""18:39"""," To nominate their folks, as long as they, you know, meet certain wedding requirements, and such can help to make it, you know, more fair. So I think we need the commission's, you know. Of course, they're going to be debates over how to set them up, but I think is very important that it not be the legislature's, drawing their own boundaries and choosing their voters.",yes," 1. It is suggested that a system for nominating folks to help ensure fairness in weddings, as long as they meet certain requirements, be implemented.
2. This system should not be set up by the legislature, as it would risk them drawing their own boundaries and choosing their voters.
3. The involvement of an impartial commission is considered crucial in establishing these requirements.
4. There will likely be debates over how to set up this system, but it is important that the legislature is not responsible for drawing boundaries and selecting voters.",,,,," There will likely be debates over how to set up this system, but it is important that the legislature is not responsible for drawing boundaries and selecting voters"," This system should not be set up by the legislature, as it would risk them drawing their own boundaries and choosing their voters",,,,,,,,, The involvement of an impartial commission is considered crucial in establishing these requirements," It is suggested that a system for nominating folks to help ensure fairness in weddings, as long as they meet certain requirements, be implemented",False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True
22,10475,"""19:24""","I want to apologize to my lack of knowledge heal but I was just wondering, does anyone know how often these are redrawn? Because I remember what I learned about this in my class I was shocked by how not fail. It was to some individuals and some folks so I don't know if they're common thing to redraw them or would this be something?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48265,"""19:43""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48265,"""19:43""","I think that the independent redistricting commission would be a good thing. Certainly, whoever is in power, whichever parties in power is going to favor themselves. So if you can establish, the non partisan redistricting Commission on a national level, that would be terrific because then it's going to be a balanced strictly working off of, I believe it worked off the consensus of the",yes," 1. The establishment of an independent redistricting commission is considered a good idea.
2. Those in power, regardless of party, will likely favor themselves in redistricting.
3. A national non-partisan redistricting Commission would be beneficial.
4. Such a commission would work off of consensus and ensure a balanced redistricting process.",,,,, The establishment of an independent redistricting commission is considered a good idea  A national non-partisan redistricting Commission would be beneficial  Such a commission would work off of consensus and ensure a balanced redistricting process," Those in power, regardless of party, will likely favor themselves in redistricting",,,,,,,,,,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
25,48265,"""19:43"""," yeah, consensus of everybody and it would be good.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48265,"""19:43""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,10696,"""20:28""","To answer your question, Nikki, I believe it's required to be done every 10 years after each census when the numbers come out in order to make sure that you know any movement of people changes in population are addressed though. I believe there are some states that do it more frequently and in every state that doesn't have the independent commission, it is done by the legislature. And so in legislators that are heavily dominated by one party or another, which is most of our state's to be honest. There are very few like, truly bipartisan State still where they're required to have cooperation.",yes," 1. The redrawing of voting district boundaries is required to be done every 10 years after each census.
2. This is done to address any movement or changes in population.
3. Some states may choose to redraw districts more frequently.
4. In states without an independent commission, the redrawing of districts is done by the legislature.
5. In legislatures that are heavily dominated by one party, there is a lack of requirement for cooperation.
6. There are very few truly bipartisan states where cooperation is required for redrawing voting districts.",,,,," The redrawing of voting district boundaries is required to be done every 10 years after each census  In states without an independent commission, the redrawing of districts is done by the legislature  There are very few truly bipartisan states where cooperation is required for redrawing voting districts",,,,,,,,,," Some states may choose to redraw districts more frequently  In legislatures that are heavily dominated by one party, there is a lack of requirement for cooperation", This is done to address any movement or changes in population,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
28,10696,"""20:28"""," Ation and you got one party drawing the lines and again choosing their voters they can split what would be it? You know minority dominant area divided in half and just completely invalidate. The the role of those voters by splitting them into different districts,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48475,"""21:12""","So a similar thing, I'm one of the few counties here in the State of Florida that we don't get to vote for all of the County Commissioners, even because we're not in that District. So we're one of the few but it is kind of aggravating that I can't vote for all the districts because they all vote and make decisions for my County. So I can definitely understand how that is aggravating. I don't exactly know what the answer is for that. But I completely",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,10383,"""22:58""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,10383,"""22:58""",I mean I've already mentioned much too.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,10383,"""22:58""","A lot of disagreement that voting is a Civic obligation and should be required mandatory. And also yeah, third-party independent candidates that are all watching day all those fantastic. Now for as far as allowing 16 year, olds to register and vote,",yes," 1. There is disagreement about whether voting is a civic obligation that should be mandatory.
2. The role of third-party and independent candidates in elections is being discussed.
3. There is a proposal to allow 16-year-olds to register and vote.",,,,,,,,,,,,,,,, There is disagreement about whether voting is a civic obligation that should be mandatory  The role of third-party and independent candidates in elections is being discussed  There is a proposal to allow 16-year-olds to register and vote,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,10383,"""22:58""","I think that we should reconsider that even being a possibility of 16 year olds, their brain isn't halfway developed these kids they can't buy tobacco, they can't buy guns, they can't buy alcohol. Why should we expect them to make changes that will affect policy?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48475,"""23:43""","I completely agree with James on 16 year, olds voting, you know, you got to be 21 by firearm. You have to be 21 to buy cigarettes. You need to be, you know, at least 18 to be able to vote. I'm all for making it easier for third parties, the federal election day, I'm all for that. If it's a holiday if we're not doing all the mail-in voting and all the online voting and stuff, then yes, people can get their get where they need to get and they need to vote. But I think that",yes," 1. 16 year-olds should not be allowed to vote.
2. One must be 21 to buy firearms.
3. One must be 21 to buy cigarettes.
4. It is acceptable for 18 year-olds to vote.
5. The speaker supports making it easier for third parties to vote.
6. The speaker supports making federal election day a holiday.
7. The speaker supports traditional in-person voting methods over mail-in and online voting.",,,,,,,,,,,,,,,, 16 year-olds should not be allowed to vote  One must be 21 to buy firearms  One must be 21 to buy cigarettes  It is acceptable for 18 year-olds to vote  The speaker supports making it easier for third parties to vote  The speaker supports making federal election day a holiday  The speaker supports traditional in-person voting methods over mail-in and online voting,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
35,48475,"""23:43""", At that comes with some pluses and some minuses there.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,10475,"""24:17""","I'm going to be Devil's Advocate. I think it would be fantastic for 16 year olds to vote for the school board election. We've talked so much yesterday about how these kids aren't involved. These kids have no idea about anything in government. Well, why don't we let them start off in baby steps. Let them make a change in school board where they will see the effects. And they will be seen though, my vote does matter, because they're seeing their vote, right in front of them in the school. I mean, my parents don't know what happened at my high school. I did, I saw",yes," 1. The speaker argues in favor of 16 year olds voting in school board elections.
2. They believe this would increase teenagers' involvement in their communities.
3. The speaker suggests that 16 year olds have limited knowledge about government.
4. They propose that voting in school board elections would serve as a starting point for teens to learn about government.
5. The speaker emphasizes that the effects of their vote will be visible in the school environment.
6. The speaker highlights that parents may not be aware of what happens in their high school, but the teenagers themselves do.",,,,,,,,,,, They propose that voting in school board elections would serve as a starting point for teens to learn about government,,,,," The speaker argues in favor of 16 year olds voting in school board elections  They believe this would increase teenagers' involvement in their communities  The speaker suggests that 16 year olds have limited knowledge about government  The speaker emphasizes that the effects of their vote will be visible in the school environment  The speaker highlights that parents may not be aware of what happens in their high school, but the teenagers themselves do",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,10475,"""24:17"""," The staff Cuts I saw that stuff. I think will be a really cool opportunity to get sixteen year olds involved, and maybe become a new passion for them.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48472,"""24:56""","Hey, I'm all for 16 year, olds voting here in Baton Rouge. You can work at 15. They take taxes out of your check. So why not let them vote as 16? And I'm also with the federal holiday for elections.",yes," 1. The text discusses the idea of 16 year olds being allowed to vote in Baton Rouge.
2. The author argues that since 15 year olds are allowed to work and have taxes taken out of their checks, they should also be allowed to vote at 16.
3. The text also mentions the idea of having a federal holiday for elections.",,,,,,,,,,,,,,, The text also mentions the idea of having a federal holiday for elections," The text discusses the idea of 16 year olds being allowed to vote in Baton Rouge  The author argues that since 15 year olds are allowed to work and have taxes taken out of their checks, they should also be allowed to vote at 16",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
39,10696,"""25:19""","I would agree with 16 year olds voting, but I've seen it done really neatly in some school districts where they actually are students can choose a student representative for the school board. And so, if you allowed the 16 year, olds to, you know, to vote on, you know, rep for each high school, or such to be on the school board and then those kids get to have a role in how policies are set. I think there are, you know, of course Protections in place that I believe the students aren't allowed to participate like on any Personnel matters of you know, there's a teacher up for suspension than that's held in a private session about the kids there. But the students are just given much more of a",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
40,10696,"""25:19""","Voice and also and the experience. And they can take that back to their peers and share it with them. So perhaps, you know, modify that so 16 year olds are voting but for appear to then serve on the school board in a limited capacity. I think is a great way to get them involved. I also agree that election day should be a public holiday.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48326,"""26:04""","I think the 16 year olds voting for their school board. Local school board would be a good idea because that would get a more involved. And I can see that 16 year olds that are really engaged with that to learn a lot from that experience. As far as finding people for not voting, I don't really I don't see that as being a good idea at all.",yes," 1. The text discusses the idea of 16 year olds voting for their school board.
2. The author thinks this is a good idea because it would increase involvement in the community.
3. The author believes that 16 year olds who are engaged with this process can learn a lot from the experience.
4. The author does not support the idea of allowing people who do not vote to make decisions.",,,,,,,,,,,, The author believes that 16 year olds who are engaged with this process can learn a lot from the experience,,,, The text discusses the idea of 16 year olds voting for their school board  The author thinks this is a good idea because it would increase involvement in the community  The author does not support the idea of allowing people who do not vote to make decisions,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
42,48286,"""26:30""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48286,"""26:30""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48286,"""26:30""","As Citizens, I believe it is. Our civic duty to vote",yes," 1. It is the civic duty of citizens.
2. To vote.",,,,,,,,,,,,,,,, It is the civic duty of citizens  To vote,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
45,48286,"""26:30""",16 year olds voting too young. They shouldn't be voting at that age and School elections. I agree with you election day as a holiday. Absolutely I believe that this will help get more voters out to the polls.,yes," 1. 16 year olds are too young to vote.
2. School elections should not include 16 year olds as voters.
3. Election day should be a holiday.
4. This change will help increase voter turnout.",,,,,,,,,,,,,,,, 16 year olds are too young to vote  School elections should not include 16 year olds as voters  Election day should be a holiday  This change will help increase voter turnout,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,10383,"""26:59""","I guess ultimately is the, the student elections. They have like, class president class Treasurer are. Those are those insufficient experience for them to get familiar with the political system, the election system, and if it's not and you do want to grant them voting rights for the school board are there is their way, is their vote, going to carry the same weight as somebody who pays taxes. Somebody who owns property or you know, somebody",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,10383,"""26:59"""," Buddy, who, you know, has actually taken a more practical involvement in the school district itself.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,48263,"""27:38""","Yeah, 16 year, old kids, your boat, you know, I removed the 16 part of it because I think if I know you still young, my kids are very smart at 16. My 14 year old kid knows more than all of us here combined. Probably. And so, I will give him the opportunity to vote and get a thing, get started and get involved, a little Buster. What's going on to push him on to bigger things. So, yes, I would go for my boy.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48263,"""27:38""","Who's who I have 14 and 17. This, they're smart enough to both and ask the right questions and make it a Federal holiday. Yeah, that's a good idea to make it a Federal holiday not to worry about. I have to go to work or do things. So, I'm all for those two.",yes," 1. The text mentions two individuals, referred to as ""14"" and ""17"".
2. These individuals are described as smart and capable of asking the right questions.
3. The text suggests that it would be a good idea to make a Federal holiday in honor of these two individuals.
4. The author expresses their support for these two individuals and the idea of a Federal holiday.
5. The author also mentions that they have to work or do things, implying that a Federal holiday would be beneficial to them.",,,,,,,,,,,,,,,," The text mentions two individuals, referred to as ""14"" and ""17""  These individuals are described as smart and capable of asking the right questions  The text suggests that it would be a good idea to make a Federal holiday in honor of these two individuals  The author expresses their support for these two individuals and the idea of a Federal holiday  The author also mentions that they have to work or do things, implying that a Federal holiday would be beneficial to them",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,48475,"""28:23""","So it goes back, their education part. When I was in school, they actually brought the big huge machines in and that's how we voted for class president. That's how we voted for all those things are school. You know, go in there, go behind the curtain, pull the big lever. I mean, we got to do the whole thing and we got see it and it was really exciting. I just don't and I do like what Emily was talking about as far as a student representative on a school board. I do like that idea but it has to be controlled and maintained for sure.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48317,"""31:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48317,"""31:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48317,"""31:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48317,"""31:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48317,"""31:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48317,"""32:23""",I'm good with.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,10485,"""32:42""",Emily. Thank you for putting that question together. Really hope that they pick you and you get to ask this to the panel because I'd like to hear their answers.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,10696,"""32:55""","Thank you, I appreciate that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,10475,"""33:39""",I think it's great. Good job.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,48475,"""33:42""",I think it's worded perfectly.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,10696,"""33:48""",Thanks everyone.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48326,"""33:49""",Looks good to me.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,48265,"""33:53""",I like it also.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,48317,"""33:56""",Looks good.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48286,"""33:58""",Looks good.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,10475,"""34:12""","I just didn't want it to only be one question, so that's why it is. I'm also changing to election day. It's a it was 8:00 a.m. when we saw this in Alaska. I'm tired old.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,48475,"""34:22""","I think I love that question. It's definitely something that has to be answered, whether I like it or don't like it. I mean, it definitely needs to be answered.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
