Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
45,48448,"""27:53"""," Don't think it'll ever happen. But that's, that's been my thought and making it obligatory is ridiculous. You can force me to vote, but you can't force me to think about it. So I'll be frustrated and I'll just vote for everyone whose name starts with B.",yes," 1. The person believes that a certain event will never happen.
2. They think making it mandatory is ridiculous.
3. They accept that they can be forced to vote, but not to seriously consider the candidates.
4. If forced to vote, they plan to vote for candidates whose names start with the letter 'B'.
5. They express the likelihood of feeling frustrated in such a situation.",,,,,,,,,,,,,,,," The person believes that a certain event will never happen  They think making it mandatory is ridiculous  They accept that they can be forced to vote, but not to seriously consider the candidates  If forced to vote, they plan to vote for candidates whose names start with the letter 'B'  They express the likelihood of feeling frustrated in such a situation",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
46,10710,"""28:34""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,10710,"""28:34""","Hey, you know, your stuff cow because I actually grew up in Jones witness, I'm not one now. But yeah, they're not allowed to vote. So making it, you know, getting fine for that. That, that impedes in a lot of people's freedom, you know, even down to Religious Freedom. So I think that's a horrible idea. But, um, definitely, I agree that 16 year old should be able to vote like, especially since it affects them directly, you know? So it also prepares them to, you know, start getting excited about voting in the future and all that. Maybe, you know,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,10710,"""28:34"""," No, it Peak some interest. Maybe we'll have some different people running, you know? So these are all points that you guys already spoke on, but I just want to say, I definitely agree with that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48287,"""29:13""","Yeah, I agree with, with most of this also, I am getting my camera turned on here as for the independent candidates and spoilers. I think they opted, we need more independent candidates, I think just a few become spoilers, but when you get a large number, you get a fairer more moderating effect, definitely behind the effort election day, especially since it's the working class voters that really",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,48287,"""29:13""","need to have their voice heard. I don't think we should be penalizing. People for exercising, their right? Not to participate for any reason 16 year olds, I, that they're more educated than they used to be.",yes," 1. People feel the need to have their voice heard.
2. There should not be penalties for choosing not to participate.
3. The rights of 16-year-olds to participate should be recognized.
4. 16-year-olds are more educated than they used to be.",,,,,,,,,,,,,,, People feel the need to have their voice heard, There should not be penalties for choosing not to participate  The rights of 16-year-olds to participate should be recognized  16-year-olds are more educated than they used to be,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
51,48336,"""29:58""","I agree that we need to make it easier for third-party candidates and that election day should be a national holiday to give everybody the opportunity to vote. I'm not in favor of making it an obligation and finding people, I think we should have the option not to vote or to opt out and I have really mixed feelings on the 16 year olds. I think it's a great point that it gets them ready and makes them get interested. But then also",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48336,"""29:58""",there's a lot that are still pretty rebellious that this 16 year old age and a little concerned about that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,9522,"""30:41""","Well, I'm a huge fan of it being a holiday to mean Super Bowl and voting should been a holiday for all of this time. And the kids I'm kind of stuck in between cause you a lot of the kids now. They, they tend to act like they don't care, but you do have some that care. But I think it'll be a good thing in a way because it get them started into voting. So they don't have to wait until they 18. They are",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,9522,"""30:41""", Ready. Get a start in voting.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48541,"""31:16""","Yeah, I feel like that 16 year old school board election aspect could actually help with engagement for young folk, make them feel like their voice matters and they can actually make an impact on the things that go on around them, on the third party stinks and in touched on this earlier, definitely should be easier to get them one ballot, and it should be easier for them to participate in debates and get their viewpoints out there. So that people",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48541,"""31:16""", People actually know what the options are besides just the main too.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
