Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
49,48789,"""25:00"""," Communities that are underserved communities or usually, not the recipients of getting in on that decision.",yes," 1. Communities that are underserved
2. Not recipients of getting in on decision making.",,,,,,,,,,,,,,,, Communities that are underserved Not recipients of getting in on decision making,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,48774,"""25:51""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48774,"""25:51""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48774,"""25:51""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48774,"""25:51""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48783,"""26:30""","I don't know why, but I can't hear Matt speaking at all.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48778,"""26:39""","Yeah, I wish we could hear what Mathews Visions are. Seems unfair not to.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,48774,"""26:45""",Can you hear me right now?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,48774,"""26:45""", I'm going to try to reboot it.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
66,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,48774,"""26:45""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,48778,"""28:43""","Well, big mouth.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
70,48778,"""28:43""","Old Hawk seems to always strike first but let's face it. I was 16 year old at one time, a long time ago and you're 16, you're not mature enough to do to learn about the candidates and cast a, an appropriate vote in my opinion.",yes," 1. The person named Old Hawk tends to make decisions quickly.
2. The text expresses the opinion that 16-year-olds are not mature enough to make informed voting decisions.
3. The text suggests that learning about candidates and casting an appropriate vote requires maturity.
4. The text reveals that the speaker was once 16 years old.",,,,,,,,,,, The text suggests that learning about candidates and casting an appropriate vote requires maturity,,,,, The person named Old Hawk tends to make decisions quickly  The text expresses the opinion that 16-year-olds are not mature enough to make informed voting decisions  The text reveals that the speaker was once 16 years old,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
71,48778,"""28:43""",And if any of you hoax or 16 and you're welcome to get mad at me.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,48776,"""29:21""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,48776,"""29:21""",I agree.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
74,48776,"""29:21""","16 years old is too young to vote, maybe our generation that might have been a little more, okay, but the newer generation forget it.",yes," 1. The speaker believes that 16 years old is too young to vote.
2. The speaker thinks that their generation might have been old enough to vote, but with some reservations.
3. The speaker thinks that the ""newer generation"" is too young to vote.
4. The speaker implies that the cut-off age for voting should be somewhere between 16 and the age of the ""newer generation"" referred to.",,,,,,,,,,,,,,,," The speaker believes that 16 years old is too young to vote  The speaker thinks that their generation might have been old enough to vote, but with some reservations  The speaker thinks that the ""newer generation"" is too young to vote  The speaker implies that the cut-off age for voting should be somewhere between 16 and the age of the ""newer generation"" referred to",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
75,48776,"""29:21"""," You're pretty clueless, I guess if it's spend their time on computers too much or something.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
76,48774,"""29:46""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
77,48774,"""29:46""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
78,48774,"""29:46""","Hi everybody. If you can't hear me, it's Sylacauga touch with you push that button and hit the subtitle and my words will appear on the screen. First of all, as far as yes, that should be a holiday for voting to. There should be no fine for not voting, this is a free country. So people are allowed to make a",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
79,48783,"""30:31""","Yes, I don't think people should be forced to vote either. They sure don't think any 16 year old should be voting for much of anything. Especially the ones nowadays because they can barely, you know, do what I need to do as it is.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
80,48789,"""30:46""","I'm going to ruin to with 16 year, olds not being mature enough to cast the vote, and also agree with Matt, that there should be no punishment for not voting, because this is supposed to be a free country.",yes," 1. The person believes that 16 year-olds are not mature enough to vote.
2. They agree with someone named Matt that there should be no punishment for not voting.
3. The person thinks that not having punishment for not voting is important because the United States is a free country.",,,,,,,,,,,,,,,, The person believes that 16 year-olds are not mature enough to vote  They agree with someone named Matt that there should be no punishment for not voting  The person thinks that not having punishment for not voting is important because the United States is a free country,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
81,48783,"""35:22""","I kind of messed up my question. I couldn't go back to fix it, sorry.",yes," I understand that you would like me to summarize the text you wanted to provide, but due to some circumstances, you were unable to do so. Since I did not receive any text to summarize, I'll create a numbered list with a single point as a placeholder.

1. No text provided for summarization.

If you're able to provide the text later, I'd be happy to create a numbered list summarizing the main points for you.",,,,,,,,,,,,,,,,"understand that you would like me to summarize the text you wanted to provide, but due to some circumstances, you were unable to do so  Since I did not receive any text to summarize, I'll create a numbered list with a single point as a placeholder   No text provided for summarization   you're able to provide the text later, I'd be happy to create a numbered list summarizing the main points for you",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
82,48789,"""35:30""","My opinion is, I think election day should be a holiday reason being that it makes everybody freed up to be able to get to the polls. We have holidays that, you know, for various things that I think that would be a good one.",yes," 1. The author's opinion is that election day should be a holiday.
2. The reason for this suggestion is that making election day a holiday would allow everyone to have time to go to the polls.
3. The author believes that this would be a good idea, similar to other holidays that have been established for various reasons.",,,,,,,,,,, The reason for this suggestion is that making election day a holiday would allow everyone to have time to go to the polls,,,,," The author's opinion is that election day should be a holiday  The author believes that this would be a good idea, similar to other holidays that have been established for various reasons",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
83,48778,"""36:00""","Once worked with an organization that gave you free time to go vote. If you felt like the knee, I felt that you needed the time might not be a bad thought. Just to say you have extra amount of time to go go.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
84,48776,"""36:19""","I could go either way on this topic in terms of wanting, it being being a holiday that that might be a good thing in that, it encourages more people to vote on the downside, being a holiday, I guess. Government workers, get paid for that. And I think there's enough holidays in the year for government workers and be paying government workers more",yes," 1. The speaker is neutral on the topic of whether it is desirable.
2. A holiday for election day might increase voter turnout.
3. A downside of a holiday is that government workers receive payment for the day.
4. The speaker believes there are already enough holidays for government workers.
5. The speaker suggests that instead of a holiday, government workers could be paid more.",,,,,,,,,,,,,,,," The speaker is neutral on the topic of whether it is desirable  A holiday for election day might increase voter turnout  A downside of a holiday is that government workers receive payment for the day  The speaker believes there are already enough holidays for government workers  The speaker suggests that instead of a holiday, government workers could be paid more",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
85,48776,"""36:19""", or for not working another day in a year. It just takes away from basically our tax dollars. I think it our tax dollars can be used for something more more important.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
86,48776,"""37:04""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
87,48776,"""37:04""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
88,48776,"""37:04""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
89,48789,"""38:00""","I think nonpartisan groups for redistricting should be chosen the potential for that is somewhat difficult to understand or to see, but I do think that when the party in power tends to read this trip, they obviously,",yes," 1. The selection of nonpartisan groups for redistricting is considered somewhat difficult to understand or observe.
2. When the party in power redistricts, there is an obvious potential for bias.",,,,," The selection of nonpartisan groups for redistricting is considered somewhat difficult to understand or observe  When the party in power redistricts, there is an obvious potential for bias",,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
90,48789,"""38:00""", Have a lot of support the other party being left back.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
91,48774,"""38:38""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
92,48774,"""38:38""","Yes, I think we do need to go to a bipartisan group to do the redistricting. I do not think politicians should have anything to do with the redistricting of anything. Especially since it's gone to really, it's in their interest to redistrict things in their favor, so they shouldn't even be involved in it at all.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
93,48778,"""39:15""","The hard part is not deciding to have a nonpartisan group. The hard part is picking out a nonpartisan group. Everybody has an opinion, one way or the other, it seems and",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
94,48778,"""39:15""", how do you overcome that obstacle?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
95,48774,"""39:43""",I guess we have to go with the the concept of the majority rules.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
96,48783,"""40:04""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
97,48783,"""40:04""",I have an emergency phone call.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
98,48774,"""40:48""","yes, when I'm watching these ads, I notice that the politicians have a tendency to make the commercial benefit them and they shall tell half-truths or partial troops and really, it just doesn't make any sense to even, listen to him sometimes,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
99,48783,"""41:12""","Yes, it gets very aggravated watching the TV. Now with selection step come they're so mad.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
100,48778,"""41:23""","man, I believe that probably the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
101,48778,"""41:23"""," ads created by the candidate and his people are less of offensive than the ones that are created by the political active, activity group up, EAC.",yes," 1. The ads created by the candidate and his team are considered to be less offensive.
2. The ads created by the political action group, EAC, are considered to be more offensive.",,,,,,,,,, The ads created by the candidate and his team are considered to be less offensive,,,,,," The ads created by the political action group, EAC, are considered to be more offensive",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
102,48783,"""41:51""","Yes, I don't know who makes him, but some horrible ones on there.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
103,48774,"""42:10""","So should we actually have the stated that if a commercial comes on, it needs to State the facts and the facts only and not these half truths that they restating them on these commercials.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
104,48783,"""42:24""","That would be really, really nice.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
105,48774,"""42:36""","Adds to be truthful and no, false statements will be allowed on on the ads or on TV or be advertised.",yes," 1. Ads, TV advertisements, or any form of advertising must include truthful statements.
2. False statements are not allowed in ads or on TV or in any form of advertising.",,,,,,,,," Ads, TV advertisements, or any form of advertising must include truthful statements", False statements are not allowed in ads or on TV or in any form of advertising,,,,,,,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
106,48783,"""42:57""","Yes, that would be really, really nice. Been up to watch out some of these nasty ads really second.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
107,48778,"""43:06""",Would a penalty for having?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
108,48778,"""43:06""", Untruth or even ideas that are misleading.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
109,48778,"""43:06""", Be acceptable that be a way of help get decent advertisements. Informative ads on TV.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
110,48783,"""43:35""","Nothing to a plank of some of them don't care about fines. I just keep doing the things over and over and over, it's like Fox and those are doing right now. They don't care about getting find it all.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
111,48774,"""43:59""","Yeah, Kathy. I think there's also something limine to address since they doing brainwashing to keep saying the same thing over and over and over again. And I'll see if I can try to try to imprinted on your mind as a truism, and it is it",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
