Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
17,48634,"""17:26"""," if your lower on the social economic scale,",yes," 1. You may have limited access to education and job opportunities.
2. You might live in a neighborhood with higher crime rates and fewer resources.
3. Your income and wealth may be significantly lower than those of people on a higher social economic scale.
4. You may struggle to afford basic necessities such as food, housing, and healthcare.
5. You may experience social exclusion and discrimination based on your socioeconomic status.
6. You may have less political power and influence compared to those with higher socioeconomic status.",,,,,,,,,,,,,,, You may have limited access to education and job opportunities  You may have less political power and influence compared to those with higher socioeconomic status," You might live in a neighborhood with higher crime rates and fewer resources  Your income and wealth may be significantly lower than those of people on a higher social economic scale  You may struggle to afford basic necessities such as food, housing, and healthcare  You may experience social exclusion and discrimination based on your socioeconomic status",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
18,48595,"""18:01""",I believe we definitely need full disclosure. I believe most of these run as a non-profit. 501 C. So I think being that they are run as such they need to have full disclosure all funds that they received.,yes," 1. The need for full disclosure is emphasized.
2. Most of these entities likely operate as non-profit organizations, possibly under the 501 C classification.
3. As they function as non-profit organizations, there is a requirement for them to provide full disclosure.
4. This disclosure should include all funds that they have received.",,,,,,,,," The need for full disclosure is emphasized  As they function as non-profit organizations, there is a requirement for them to provide full disclosure  This disclosure should include all funds that they have received",,,,,,," Most of these entities likely operate as non-profit organizations, possibly under the 501 C classification",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
19,10183,"""18:18""","I agree with full disclosure if a candidate or if somebody contributing doesn't want the public to know that they are contributing, then they shouldn't be contributing. I think we should know who is giving to the",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,48634,"""18:34""","100% agree on this one. If you're contributing that much money, people have a right to know",yes," 1. The text expresses complete agreement.
2. A significant amount of money is being contributed.
3. There is a belief that when a substantial amount of money is contributed, people have a right to know.", A significant amount of money is being contributed,,,,,,,," There is a belief that when a substantial amount of money is contributed, people have a right to know",,,,,,, The text expresses complete agreement,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
21,9811,"""18:43""","I agree also because in the end that kind of influences the elections, you know, if they can afford to put more commercials out and go have people beat on doors and hand out, flyers and stuff like that, that does influence the election and I think everything should be above board. I think any of us citizens ought to be able to look at their page and see who contributed and how much they contributed. I think it should be.",yes," 1. The amount of money spent on political campaigns can influence elections.
2. Activities such as putting out more commercials, going door-to-door, and handing out flyers can impact the outcome of elections.
3. It is important for citizens to have access to information about who has contributed to political campaigns and how much they have contributed.
4. This transparency allows for a more informed electorate and helps ensure that elections are fair and above board.",,,,,,,,, It is important for citizens to have access to information about who has contributed to political campaigns and how much they have contributed  This transparency allows for a more informed electorate and helps ensure that elections are fair and above board,,,,,, The amount of money spent on political campaigns can influence elections," Activities such as putting out more commercials, going door-to-door, and handing out flyers can impact the outcome of elections",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
22,9811,"""18:43""", Be total honesty.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48675,"""19:16""","Yes, I agree that particularly the super Pacs. I think they need to have full disclosure",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48595,"""20:36""","I think as far as gerrymandering is concerned, we definitely need someone that is not a political party, assisting in the redistricting.",yes," 1. The issue at hand is gerrymandering.
2. A solution proposed for gerrymandering is having a neutral third party assist in redistricting.
3. This third party would not be affiliated with any political party.",,,,, A solution proposed for gerrymandering is having a neutral third party assist in redistricting, The issue at hand is gerrymandering,,,,,,,,, This third party would not be affiliated with any political party,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False
25,48675,"""20:46""","I agree, but the big problem would be the independent commission's. I don't know that there's anyone out there that really has an independent View.",yes," 1. The person agrees with the previous statement.
2. They identify a big problem as the existence of independent commissions.
3. They express uncertainty about the existence of people who have truly independent views.",,,,,,,,,,,,,,, They identify a big problem as the existence of independent commissions, The person agrees with the previous statement  They express uncertainty about the existence of people who have truly independent views,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
26,48675,"""20:46""", Concerning politics.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,9944,"""21:04""","Harry, I think it's good in theory but would be hard to put into practice.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,9811,"""21:11""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,9811,"""21:11""","I agree because I know they had a big to do here in the state of Missouri when they tried to redistrict some zones and change it, it was a big, big argument, you know, as to where people were falling in districts and stuff, I think it would be very hard for them to do.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48634,"""21:36""",So I it's been tried in a couple different places and I think this is a question that we need to ask the panel of how well has it worked in all of these different places.,yes," 1. The action of trying a certain initiative has been carried out in multiple locations.
2. There is a need to ask experts about the effectiveness of this initiative in all of the aforementioned places.",,,,,,,,,,,,,,, The action of trying a certain initiative has been carried out in multiple locations  There is a need to ask experts about the effectiveness of this initiative in all of the aforementioned places,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
31,9811,"""22:58""","Okay, I'm against 16 year olds voting on anything. I remember how I was at 16 and I don't think I was responsible enough to vote on any kind of Elections. I also think that I forgot what I was gonna say now. Okay, I'll think of it.",yes," 1. The speaker is against 16 year olds voting on any elections.
2. The speaker believes they were not responsible enough to vote at the age of 16.
3. The speaker is trying to think of another reason to support their argument.",,,,,,,,,,,,,,, The speaker is trying to think of another reason to support their argument, The speaker is against 16 year olds voting on any elections  The speaker believes they were not responsible enough to vote at the age of 16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
32,48595,"""23:23""","I think they should make it may be a national holiday. But as far as finding people for not voting, there could be multiple reasons, it could be health. I mean, you shouldn't have to be fined. That's basically my thoughts on that.",yes," 1. The text suggests that the person thinks there should possibly be a national holiday for voting.
2. The person believes that there could be various reasons why some people can't vote, such as health issues.
3. The person argues against fining people for not voting, stating that it's not an appropriate measure.",,,,,,,,,,,,,,,," The text suggests that the person thinks there should possibly be a national holiday for voting  The person believes that there could be various reasons why some people can't vote, such as health issues  The person argues against fining people for not voting, stating that it's not an appropriate measure",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,10183,"""23:39""","I agree. I don't think there should be a fine. I think that would be ridiculous honestly, but as far as making it a national holiday,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,10183,"""23:39""", I kind of go both ways on that.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,9811,"""23:54""","Yeah, I really don't care if they make it a national holiday either but yes, I 100% agree me as an elderly disabled person. There have been not very often times that I haven't been able to make it to the pole but I don't think that I should be fined for that. I get out of jury duty because of my disability. So I don't think that I should have to pay a fine because I couldn't get up there and boat. I don't agree with that at all.",yes," 1. The person does not have a strong opinion about making election day a national holiday.
2. They agree that as an elderly disabled person, they should not be fined for not being able to make it to the polls.
3. They have difficulty getting to the polls at times due to their disability.
4. They are excused from jury duty due to their disability.
5. They strongly disagree with the idea of being fined for not being able to vote in person due to their disability.",,,,,,,,,,,,,,,," The person does not have a strong opinion about making election day a national holiday  They agree that as an elderly disabled person, they should not be fined for not being able to make it to the polls  They have difficulty getting to the polls at times due to their disability  They are excused from jury duty due to their disability  They strongly disagree with the idea of being fined for not being able to vote in person due to their disability",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
36,48631,"""24:23""","I think finding someone for not voting shouldn't happen, especially when they're so many people not allowed to vote.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48631,"""24:23""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48631,"""24:23""", Because they've been in jail and served their time and still can't vote when they get out and our citizens.,yes," It is unconstitutional to deny former prisoners the right to vote after they have served their time. This denial disproportionately affects African American citizens. Therefore, it is important to:

1. Recognize the voting rights of former prisoners who have completed their sentences.
2. Address the disproportionate impact of felony disenfranchisement on African American communities.
3. Uphold constitutional principles by ensuring the voting rights of all citizens, including former prisoners.",,,,,,,,,,,,,,, Address the disproportionate impact of felony disenfranchisement on African American communities," is unconstitutional to deny former prisoners the right to vote after they have served their time  This denial disproportionately affects African American citizens  Therefore, it is important to:  Recognize the voting rights of former prisoners who have completed their sentences  Uphold constitutional principles by ensuring the voting rights of all citizens, including former prisoners",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
39,48634,"""24:50""","So, for the finding for voting is more along the lines of, if you're eligible to vote you to get a small fine, like, $5, $10 $20 for not voting and this is something they do in Australia. They have a high percentage of voter participation. I'm just explaining the reasoning behind it. The second piece about the national holiday is, I don't know about this, but in the states that I've been in, in the",yes," 1. The idea of finding for not voting is to encourage voter participation, as seen in Australia where eligible non-voters are fined a small amount.
2. The suggestion of making election day a national holiday is not personally endorsed by the speaker, but they acknowledge that it could potentially increase voter turnout.",,,,,,,,,,,,,,," The suggestion of making election day a national holiday is not personally endorsed by the speaker, but they acknowledge that it could potentially increase voter turnout"," The idea of finding for not voting is to encourage voter participation, as seen in Australia where eligible non-voters are fined a small amount",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
40,48634,"""24:50""","Terry, most voting is on Saturday, except for federal elections, which aren't Tuesday. And that's because of an agricultural thing back from the 1800s. So I support a national holiday.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48675,"""25:35""","I don't support a national holiday because it's just another way to spend more money for people to take time off. I think that with the broad absentee voting that is happening out there. Now because of covid that started with covid, I should say I just don't think a national holidays necessary.",yes," 1. The speaker does not support a national holiday.
2. They believe that national holidays are just another way for people to spend more money.
3. The speaker thinks that national holidays are not necessary for people to take time off.
4. They cite absentee voting during Covid-19 as an example of how people can participate in activities without taking time off.
5. The speaker's opinion is that national holidays were not necessary before Covid-19, and the pandemic has not changed their view on this.",,,,,,,,,,,,,,,," The speaker does not support a national holiday  They believe that national holidays are just another way for people to spend more money  The speaker thinks that national holidays are not necessary for people to take time off  They cite absentee voting during Covid-19 as an example of how people can participate in activities without taking time off  The speaker's opinion is that national holidays were not necessary before Covid-19, and the pandemic has not changed their view on this",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
42,48634,"""26:03""","So, how would you feel about moving it from Tuesday to Saturday?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,9811,"""26:16""","I have no opinion on that. I don't really care if they did it on a Tuesday or Saturday. The only thing bad about that is, I know a lot of people volunteer to go in there and work, you know, to sign people in and hand out ballots and stuff in. As far as I know here in my County, I don't think that's a paid position. So a lot of people would be giving up their weekend. Of course, they're giving up taking having to take time off work on.",yes," 1. The speaker does not have an opinion on whether an action was done on a specific day of the week.
2. The speaker acknowledges that some people volunteer to work at polling places, which are typically unpaid positions.
3. These volunteers often give up their weekend to help with election duties.
4. Some volunteers may also have to take time off work to participate in these activities.",,,,,,,,,,,,,,, Some volunteers may also have to take time off work to participate in these activities," The speaker does not have an opinion on whether an action was done on a specific day of the week  The speaker acknowledges that some people volunteer to work at polling places, which are typically unpaid positions  These volunteers often give up their weekend to help with election duties",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
44,9811,"""26:16""", A Tuesday to do it as well. So it's I'm kind of on the fence with this one.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,10183,"""26:53""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,10183,"""26:53""","I wouldn't mind having it on a Saturday. I think that would be a good idea to make sure that other people get a chance to vote and if they have cabins and want to go out of town, they can vote on the way out.",yes," 1. The speaker would not mind having an event on a Saturday.
2. The speaker thinks having the event on a Saturday is a good idea.
3. The speaker believes that having the event on a Saturday would allow more people to vote.
4. The speaker thinks that people who have cabins and want to go out of town can vote on their way out if the event is on a Saturday.",,,,,,,,,,,,,,,, The speaker would not mind having an event on a Saturday  The speaker thinks having the event on a Saturday is a good idea  The speaker believes that having the event on a Saturday would allow more people to vote  The speaker thinks that people who have cabins and want to go out of town can vote on their way out if the event is on a Saturday,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
47,48631,"""27:08""","Well with early voting in my state it doesn't matter what day the actual election happens on because I would say about 75 percent of people in my age group vote early, just to avoid the lines.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,48631,"""27:08""", But a lot of our precincts are in school and they have to give the school closed the schools to have elections. So holiday might be a good thing because the schools would already be closed.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48675,"""32:06""","I'm wondering if we should put something in the question about redistricting, so they know what that is about.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
50,9811,"""32:18""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,9811,"""32:18""",I agree. I think it needs to be put in there on the redistricting but I think it's a very good question.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,9811,"""32:49""","Yes, I think that's very good the way you put it, James.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48634,"""32:56""","All right, sounds good. We can move on.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,9811,"""33:23""",I think we all agree on that. There should be full disclosure,yes," 1. There should be full disclosure
2. This point is agreed upon by all.",,,,,,,,, There should be full disclosure This point is agreed upon by all,,,,,,,,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
55,9811,"""33:58""",Does everybody understand that? Or do I need to reword anything?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48595,"""34:05""","No, that's all fine.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,9811,"""34:48""",I like this question. It's a good question. I think so. It ought to be higher-ranked I think.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,48634,"""34:57""","I agree. I think this is a very potent question to ask the panel members of the, we can't just like, every other",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,48634,"""34:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,48634,"""34:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48634,"""34:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48634,"""34:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
