Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,48476,"""12:33""","Yeah, I totally agree with you guys. We're patched if a regulated at least 20 power going to towards individual agendas, and I think we should definitely have a better balance that way we all get represented represented. Well, so I agree with you guys.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
12,48384,"""12:53""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,48446,"""15:13""","I don't know about using public funds. I mean states are already struggling as much as possible and directing more money from the states to elections, is kind of ridiculous idea. And as far as transparency goes, I think, yeah, I think we should definitely know where every penny comes from to the donors and it should be completely disclosed because we it's important as",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,48446,"""15:13""", Rules that we know where these people are getting their money from and who's digging the money?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,48316,"""15:52""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16,48316,"""15:52""","Yeah, total transparency. If you give a dollar your names on the list where it comes from and where it goes, the financing. I don't",yes," 1. The importance of transparency in financing is highlighted.
2. It is mentioned that if a dollar is given, the name will be listed.
3. The list includes information on where the dollar comes from.
4. Additionally, the list includes information on where the dollar goes.",,,,,,,,, The importance of transparency in financing is highlighted,,,,,," Additionally, the list includes information on where the dollar goes"," It is mentioned that if a dollar is given, the name will be listed  The list includes information on where the dollar comes from",False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
17,48316,"""15:52"""," I don't see how to get the big money, the corporate and billionaire influence out of politics without going to Federal support of the elections in Allah and long that to be the only money. I somebody's got a better way, I'd be all for it. I don't like the federal government involved in financing it but the super-rich in the packs are running everything right now.",yes," 1. The text discusses the need to remove big money, corporate and billionaire influence from politics.
2. The author expresses their belief that the only solution is to have federal support for all elections.
3. They mention that they do not prefer federal government involvement in financing elections.
4. However, they state that the super-rich have too much power and control over the current political system.",,,,,,,,,,,,, The author expresses their belief that the only solution is to have federal support for all elections, They mention that they do not prefer federal government involvement in financing elections,," The text discusses the need to remove big money, corporate and billionaire influence from politics  However, they state that the super-rich have too much power and control over the current political system",False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True
18,48476,"""16:32""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,48476,"""16:32""","For me it's just all about the transparency. Like I'm really saying you know and also like covering not any loopholes as far as transparency. Go transparency goes. You know sometimes it is impossible where a particular person or company will provide the funds and then they'll redirected and saying it's a totally different company, just close out all the loopholes. Let's make sure whoever's contributing we actually see who it is and you know, not be blinded and I think it's one.",yes," 1. The speaker values transparency above all.
2. They believe in closing all loopholes related to transparency.
3. The speaker wants to ensure that the source of funds is clear and not disguised as coming from a different company.
4. They emphasize the importance of knowing the identity of those contributing funds.
5. The speaker advocates for avoiding blindness towards the true source of contributions.",,, They believe in closing all loopholes related to transparency,,,,,, The speaker values transparency above all  The speaker wants to ensure that the source of funds is clear and not disguised as coming from a different company  They emphasize the importance of knowing the identity of those contributing funds  The speaker advocates for avoiding blindness towards the true source of contributions,,,,,,,,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
20,48476,"""16:32""", Person or one entity and it's a digitally different one.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48446,"""17:07""","I think an option for funding campaigns might be grants. So the federal government gives grants to everything, small, business owners, and to large corporations and nonprofits, I think if individuals are interested in running for a political campaign, there should be a system where they could apply for Grants from the federal government and then the government can improve the grants and get them money. Then that way, you know, donors can also donate, if they",yes," 1. An option for funding political campaigns could be grants.
2. The federal government currently provides grants to small business owners, large corporations, and nonprofits.
3. It is suggested that individuals running for political office should have the opportunity to apply for grants from the federal government.
4. The government could review the grants and provide funding for political campaigns.
5. This option would allow for additional funding for political campaigns, in addition to donations from other sources.",,,,,,,,,,,,," An option for funding political campaigns could be grants  It is suggested that individuals running for political office should have the opportunity to apply for grants from the federal government  The government could review the grants and provide funding for political campaigns  This option would allow for additional funding for political campaigns, in addition to donations from other sources",,," The federal government currently provides grants to small business owners, large corporations, and nonprofits",False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
22,48446,"""17:07""", Want to bite if the majority is left up to Grants from the federal government than it would help the system along better.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
23,48260,"""17:44""","The grant idea is is an interesting one. I think that I like the idea of the Democracy voucher thing. It's kind of a silly name, but my question would be",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,48260,"""17:44"""," How do we make sure that like third parties and independents can get on the ballot and get the same funding so that you can because the partisan, the parties are going to try to control that money and how do we prevent that?",yes," 1. Ensure third parties and independents can get on the ballot.
2. Guarantee they receive the same funding as established parties.
3. Prevent political parties from controlling campaign money.
4. Mitigate the influence of partisanship in funding allocation.",,,,,,,,,,,,,,, Ensure third parties and independents can get on the ballot  Guarantee they receive the same funding as established parties  Prevent political parties from controlling campaign money  Mitigate the influence of partisanship in funding allocation,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
25,48446,"""18:20""","So I think if we went to the Grand system, then it wouldn't be caloocan politically motivated because it's like a, you know, when you apply for a grant and fill out an application and you give all your information, everything that's approved by a grand board or an application system. And then that way several people can be on that and designate who gets the funding and who doesn't, and it would make it a lot easier and it would elevate.",yes," 1. The suggestion is to use the Grand system for funding allocation.
2. This system is not seen as politically motivated.
3. It is similar to applying for a grant, where an application is submitted with all necessary information.
4. The application is reviewed and approved by a board or system.
5. Multiple people can be involved in the decision-making process.
6. They can designate who receives the funding.
7. This system is seen as a fairer and more transparent way to allocate funding.",,,,,,,,, This system is seen as a fairer and more transparent way to allocate funding,,,,,,," The suggestion is to use the Grand system for funding allocation  This system is not seen as politically motivated  It is similar to applying for a grant, where an application is submitted with all necessary information  The application is reviewed and approved by a board or system  Multiple people can be involved in the decision-making process  They can designate who receives the funding",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
26,48446,"""18:20"""," Eight third, party, candidates, a lot more and it would create an equal playing field for these other candidates who are extremely wealthy.",yes," 1. Eight third-party candidates
2. This would create an equal playing field
3. For these other candidates
4. Who are extremely wealthy.",, Eight third-party candidates This would create an equal playing field For these other candidates Who are extremely wealthy,,,,,,,,,,,,,,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,48446,"""20:10""","I think this is a good idea. I think, as long as there's a lot of oversight, then this would work much better than the current system.",yes," 1. The reader thinks the described idea is good.
2. The reader believes that the idea would work much better than the current system, as long as there is a lot of oversight.",,,,,,,,," The reader believes that the idea would work much better than the current system, as long as there is a lot of oversight",,,,,,, The reader thinks the described idea is good,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
28,48260,"""20:23""","One thing that I really liked about yesterday's discussion, was the proportional representation idea, because one of the things they pointed out is that it makes gerrymandering obsolete.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48260,"""20:23"""," But otherwise, yeah, I agree with, I would agree with these.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48316,"""20:42""","Just to bring it up. This topics actually move the Supreme Court just a few weeks ago, reaffirm that the constitution gives the sole right to set congressional districts to the state legislatures. So it would take a congressional amendment to change this.",yes," 1. The topic of setting congressional districts has recently been discussed.
2. The Supreme Court has reaffirmed that the constitution gives the sole right to set congressional districts to state legislatures.
3. Changing this would require a congressional amendment.",,,,, The topic of setting congressional districts has recently been discussed,,,,,,,,,,, The Supreme Court has reaffirmed that the constitution gives the sole right to set congressional districts to state legislatures  Changing this would require a congressional amendment,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
31,48446,"""21:07""","That's interesting. Jeff, I didn't know that voted on it. I wonder how the vote was, how it was laid out of which Supreme Court members voted on what?",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48260,"""21:20""","The, the first.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
33,48260,"""21:20"""," The first one is about each individual State, setting setting up the commission's, and then the second one is about a federal law. So the first proposal still stands, it would be nice. If the state's took it upon themselves to do the right,",yes," 1. Each individual State is responsible for setting up commissions.
2. A federal law should be established for this matter.
3. The first proposal is for states to take it upon themselves to create commissions.
4. This proposal is still preferred.
5. These commissions would address the right issue.",,,,, The first proposal is for states to take it upon themselves to create commissions  These commissions would address the right issue,,,,,,,,,, Each individual State is responsible for setting up commissions, A federal law should be established for this matter  This proposal is still preferred,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True
34,48384,"""21:43""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
35,48446,"""23:08""",I think all these proposals are good. I love the idea of that the kids in the school actually can vote for the people in that who are going to be writing their school district. I know that kids these days are very vocal and trying to be more involved in politics and so I think that gives them an excellent opportunity to get more involved and to be able to guide who runs the school district.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48446,"""23:08""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48260,"""23:39""","I again, I'm all in favor of third parties and independents having a seat at the table. The idea of giving sixteen-year-olds some experience with elections. I think is a good one. I'm Les, I'm I'm a bit.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48260,"""23:39"""," unsure about making a voting an obligation if somebody puts a gun to my head and says that I have to vote for Trump or Biden, I'm going to take the bullet",yes," 1. The person is unsure about making voting an obligation.
2. They consider a hypothetical situation where someone puts a gun to their head and forces them to vote for Trump or Biden.
3. In this situation, they would prefer to take a bullet rather than vote for either candidate.",,,,,,,,,,,,,,,," The person is unsure about making voting an obligation  They consider a hypothetical situation where someone puts a gun to their head and forces them to vote for Trump or Biden  In this situation, they would prefer to take a bullet rather than vote for either candidate",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,48316,"""24:16""",Its third parties and independent candidates definitely need an easier route to get on the ballot. They are frozen up by the main parties quite often,yes," 1. Third parties and independent candidates find it difficult to get on the ballot.
2. They are frequently obstructed by the main parties.
3. An easier route for them to get on the ballot is required.",,,,,,,,,,,,,,, Third parties and independent candidates find it difficult to get on the ballot  They are frequently obstructed by the main parties  An easier route for them to get on the ballot is required,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
40,48316,"""24:16""","Federal election, a holiday, that's somebody. Definitely, no, Civic, obligation to vote. That's no, no, no, no. You don't force people to do that. And letting 16 year, olds vote on school board's, is another level of insanity that they just don't have a background in maturity information. To make informed decisions on something like that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
41,48384,"""24:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
42,48384,"""24:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
43,48384,"""24:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
44,48384,"""24:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
45,48384,"""24:57""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
46,48446,"""25:02""",Vivian. We can't hear you. There's no sound.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
47,48316,"""25:16""","A Vivian, you're not coming through.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
48,48476,"""25:49""","I would say out of all these most intriguing for me, obviously the I'll start off with the national holiday. I think it's a double-edged sword. I mean who would have one more holidays right? But in all reality, I wouldn't know about that and one that I treat me the 6 year olds, you know. I think that invest in the youth for sure. And that's part of it. You know, you didn't I like he said, I think it was Jeff, that's it. It could be insanity. But all that, it can also help out, you know,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
49,48476,"""25:49"""," If we focus on them and maybe have some, you know, some tests for them before they vote, just to make sure the grasp the idea, then I think that would be great.",yes," 1. The importance of focusing on certain aspects before voting
2. The suggestion of having tests before voting
3. The goal of ensuring a clear understanding of the ideas being voted on.",,,,,,,,,,,,,,,, The importance of focusing on certain aspects before voting The suggestion of having tests before voting The goal of ensuring a clear understanding of the ideas being voted on,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
50,48260,"""26:31""",I don't think we need to.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
51,48260,"""26:31""", Have.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
52,48260,"""26:31""",Qualifications to let 16 year-olds vote. We let,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
53,48260,"""26:31"""," Adults vote without leave like without forcing them to take it tester, prove their knowledge so it gives them an experience with out before they get to the bigger elections.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
54,48260,"""26:31""", But yeah.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
55,48476,"""26:49""","Well, that's that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
56,48476,"""26:49""",,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
57,48476,"""26:49""", Bigger stage the pros. Yeah. For sure. That makes sense.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
58,48316,"""27:06""","You're asking sixteen-year-olds to vote for people with controlling hundreds of thousands of dollars School funds voting on, who's going to be building a not building infrastructure course, stuff course selection that they have.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
59,48316,"""27:06"""," Really the any of the teenagers. I know are very deficit and understanding most of that, if they even have time to look at it,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
60,10378,"""27:33""","I'm sure I'm sure it's saying that 16 year olds could be, including the vote. Not all 16 year, old 17 year olds or students of that school district, they won't be, the only ones voting sold, their vote was still be diluted by the most part by adult voters. But I do agree that it would be nice practice at this level, and set them up for the big stage and teach them a little bit about civic responsibility.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
61,48446,"""28:01""","One thing I wanted to add it on the holiday I think. I think it would be a benefit to have the day off. I know I have a lot of friends who are retail and their hours are crazy and a lot of times, it's really difficult for them to get to the polling place because of their ships, especially because the major roads happen,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
62,48446,"""28:01""", Sure.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,48446,"""28:01"""," Yeah, it's I mean two hours is great but it's tough. If I don't have to do any work in retail restaurants that a lot of times per called in and they have to cover shift so making it a holiday would be the best thing.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
64,48476,"""28:27""","Nice shirt. I think I'm here in California. I think we get two hours to be able to go get mine, but not be enough though. So I get your point.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
65,48260,"""28:57""","Yeah, I am in favor of the national holiday. I don't think that it would make a whole lot of difference because, you know, like most national holidays, most of us have to go to work. Anyway, it'll be nice. That the postal workers, get to go, get to go and vote while the rest of us are working, but, but it said it sends a good message, it sets a good precedent and it makes the election important.",yes," 1. The speaker is in favor of having a national holiday for Election Day.
2. They acknowledge that most people would still have to work on this holiday.
3. They note that it would allow postal workers to have the day off to vote.
4. The speaker believes that having this holiday sends a good message and sets a good precedent.
5. They also think that it makes the election feel more important.",,,,,,,,,,,,,,,, The speaker is in favor of having a national holiday for Election Day  They acknowledge that most people would still have to work on this holiday  They note that it would allow postal workers to have the day off to vote  The speaker believes that having this holiday sends a good message and sets a good precedent  They also think that it makes the election feel more important,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
66,48476,"""29:32""",I'll take the national holiday.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
67,10378,"""31:17""",I'm Bradley. I think got a question.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
68,48260,"""32:33""",Oops.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
69,48446,"""32:38""","I didn't really have any questions. I mean, I felt like everything was really straightforward and I think it made a lot of sense so that wasn't really a lot of questions to ask for the panel.",yes," 1. The text does not include any specific questions.
2. The speaker felt that the information presented was straightforward.
3. The speaker believed that the information made sense.
4. The speaker did not feel the need to ask any questions.",,,,,,,,,,,,,,,, The text does not include any specific questions  The speaker felt that the information presented was straightforward  The speaker believed that the information made sense  The speaker did not feel the need to ask any questions,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
70,48260,"""33:09""","Everything seemed fairly clear in Fairly obvious to us so yeah, it's hard to know what to ask the panel that. I mean, they're not going to know what we discussed, but I mean,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
71,48260,"""33:09""", Everything seems pretty cut and dry it for my spec.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
72,48316,"""33:28""",You nailed it.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
73,48260,"""34:21""",How about that weather?,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
