Order,Speaker,Time,Text,Has Arguments,All Arguments Summarized,FOR: limitCampaignContributions,AGAINST: limitCampaignContributions,FOR: closeForeignLoopholes,AGAINST: closeForeignLoopholes,FOR: establishRedistrictingCommissions,AGAINST: establishRedistrictingCommissions,FOR: implementProportionalRepresentation,AGAINST: implementProportionalRepresentation,FOR: encourageTransparency,AGAINST: encourageTransparency,FOR: promoteCivicEducation,AGAINST: promoteCivicEducation,FOR: explorePublicFunding,AGAINST: explorePublicFunding,other,notRelevant,FOR: limitCampaignContributions (bool),AGAINST: limitCampaignContributions (bool),FOR: closeForeignLoopholes (bool),AGAINST: closeForeignLoopholes (bool),FOR: establishRedistrictingCommissions (bool),AGAINST: establishRedistrictingCommissions (bool),FOR: implementProportionalRepresentation (bool),AGAINST: implementProportionalRepresentation (bool),FOR: encourageTransparency (bool),AGAINST: encourageTransparency (bool),FOR: promoteCivicEducation (bool),AGAINST: promoteCivicEducation (bool),FOR: explorePublicFunding (bool),AGAINST: explorePublicFunding (bool),other (bool),notRelevant (bool)
11,10409,"""14:35""","I honestly, don't think there should be a minimum for what they have to disclose that there should be a publicly available source that we can just go into a know exactly who is paying what amount to our politicians. Because at the end of the day, who's giving the money is, what they're going to make decisions on. So we, it gives us a clear path on. If I vote for this guy, this guy's gonna benefit this other guy so we should be able to know that.",yes," 1. The writer thinks there should not be a minimum limit for disclosure of political donations.
2. There should be a publicly available source to know who is donating how much to politicians.
3. The writer believes that the source of the money influences the decisions made by politicians.
4. Knowing who a politician receives donations from can provide a clear path for voters to understand the consequences of their vote.", The writer believes that the source of the money influences the decisions made by politicians, The writer thinks there should not be a minimum limit for disclosure of political donations,,,,,,, There should be a publicly available source to know who is donating how much to politicians  Knowing who a politician receives donations from can provide a clear path for voters to understand the consequences of their vote,,,,,,,,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
12,48298,"""15:09""","I also also agree that public funds should be used for campaigns than that eliminates. The first item of give people vouchers. They can decide where their portion of the public funds go. And I also agree, I'd like to see the list of donors. Any amount",yes," 1. Public funds should be used for campaigns.
2. A proposal for giving people vouchers to decide where their portion of public funds go.
3. Support for making the list of donors and any amount public.",,,,,,,,, Support for making the list of donors and any amount public,,,, Public funds should be used for campaigns  A proposal for giving people vouchers to decide where their portion of public funds go,,,,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
13,48338,"""15:30""","I agree with the rest. I don't think public funds to be used for campaign Finance. There's so much money already available to the candidates. Now that that money could be better spent and Pre-K or for the elderly or something else other than campaigns. I would like to know where the money's going. But then I don't want to get into the weeds, where the money's coming from, for candidates. I don't want to get into the weeds of dollar.",yes," 1. The speaker agrees that public funds should not be used for campaign finance.
2. The speaker believes that there is already enough money available to candidates for their campaigns.
3. The speaker thinks that the money currently used for campaigns could be better spent on other causes, such as Pre-K or services for the elderly.
4. The speaker wants to know where the money for campaigns is going.
5. The speaker does not want to investigate where the money for candidates is coming from or the specific amount of money.",,,,,,,,, The speaker wants to know where the money for campaigns is going,,,," The speaker thinks that the money currently used for campaigns could be better spent on other causes, such as Pre-K or services for the elderly", The speaker agrees that public funds should not be used for campaign finance  The speaker believes that there is already enough money available to candidates for their campaigns,, The speaker does not want to investigate where the money for candidates is coming from or the specific amount of money,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True
14,48338,"""15:30""","Nations. Because I think a lot of donations are like 25 bucks, 10 bucks or so. So, I think something. Yeah, a hundred dollars or a couple hundred dollars or more than that, would be reasonable to report.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,48407,"""16:15""","Yeah, I was basically going to say the same thing that she said regarding the amount because if someone gives about they $25 and $50 to not going to have much of an impact on any laws or anything else going on. But then you have someone who's contributing couple thousand, tens of thousands, they would have influence on what the politician does or does not pass or bring to the table.",yes," 1. The speaker agrees with the idea that the amount of money contributed to a politician is important.
2. Contributions of $25 or $50 will not have a significant impact on laws or political actions.
3. However, contributions of several thousand or tens of thousands of dollars will have influence on what a politician does or does not pass or bring to the table."," However, contributions of several thousand or tens of thousands of dollars will have influence on what a politician does or does not pass or bring to the table", Contributions of $25 or $50 will not have a significant impact on laws or political actions,,,,,,,,,,,,, The speaker agrees with the idea that the amount of money contributed to a politician is important,,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,48338,"""17:47""","Oh, I think we definitely need a nonpartisan individuals to draw voting districts and a nonpartisan unbiased way because it's whatever parties then they draw Maps. Voting maps to stay in power which I guess I don't know. Maybe it's human nature to do so but they want to stay in power therefore they make whatever.",yes," 1. The need for nonpartisan individuals to draw voting districts is highlighted.
2. Current voting maps are often created by parties to stay in power.
3. This is possibly due to human nature and the desire to stay in power.
4. Consequently, voting maps may be biased.",,,,, The need for nonpartisan individuals to draw voting districts is highlighted  Current voting maps are often created by parties to stay in power," Consequently, voting maps may be biased",,,,,,,,,, This is possibly due to human nature and the desire to stay in power,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
17,48338,"""17:47""", / changes necessary that's going to benefit them to stay in office.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,48407,"""18:24""","Yeah, I definitely agree with that as well. And I do think that there should be a national federal requirement for all the states to follow this policy as well.",yes," 1. The speaker agrees with a previous statement.
2. The speaker believes there should be a national federal requirement for a certain policy.
3. The policy applies to all states.

The text does not provide enough information to specify what policy is being discussed.",,,,,,,,,,,,,,,, The speaker agrees with a previous statement  The speaker believes there should be a national federal requirement for a certain policy  The policy applies to all states    text does not provide enough information to specify what policy is being discussed,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
19,48298,"""18:35""","Yeah, I agree should be non parce. And there's lots of examples of really strange shaped districts, because of of gerrymandering fact, there's one in Pennsylvania's and its nickname is Goofy kicking Donald Duck, because that's the shape of the, of the district.",yes," 1. Gerrymandering is a problem that should be non-partisan.
2. There are many examples of strangely shaped districts due to gerrymandering.
3. One example is in Pennsylvania, where there is a district with the nickname ""Goofy kicking Donald Duck"" because of its shape.",,,,," Gerrymandering is a problem that should be non-partisan  There are many examples of strangely shaped districts due to gerrymandering  One example is in Pennsylvania, where there is a district with the nickname ""Goofy kicking Donald Duck"" because of its shape",,,,,,,,,,,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
20,48279,"""18:58""","That's the shape of greed. Yeah, I agree should be nonpartisan.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,48279,"""20:20""",Make it a national holiday and I like the idea of getting 16 year old and bald and School Board politics. So I can start early. What's going on in the world.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
22,10409,"""20:33""","Yeah, I'm I'm definitely not for obligating, people to vote. I do think it should be a national holiday, so that everyone would have the ability to do so without work, being an impediment. But I mean, I think part of the First Amendment, it's that not only do you have the ability to say, whatever you want, but also the ability not to participate. If you don't want to, and as per letting sixteen-year-old start, yeah, get them started, get them realizing that it's a system that they should be involved in.",yes," 1. The person is not in favor of obligating people to vote.
2. They think voting should be a national holiday, so that everyone can vote without work being an issue.
3. The First Amendment includes the ability to not participate, as per the person's opinion.
4. They support lowering the voting age to sixteen, to get young people involved in the system.",,,,,,,,,,,,,,,," The person is not in favor of obligating people to vote  They think voting should be a national holiday, so that everyone can vote without work being an issue  The First Amendment includes the ability to not participate, as per the person's opinion  They support lowering the voting age to sixteen, to get young people involved in the system",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
23,48338,"""21:03""","Let's see, 16 year olds, I've had five sixteen year olds and they just don't seem to be in my opinion there, Boys. The boys were mature a little bit later than girls, so it just, I don't agree with 16 year. Olds voting on The Local School Board elections. They're still in school Civic obligations. You should make it compulsory like, jury duty. I disagree with that.",yes," 1. The author has experience with 16 year olds, having had five of them.
2. The author believes that 16 year old boys are not mature enough for certain responsibilities.
3. The author does not agree with 16 year olds voting in Local School Board elections.
4. The author thinks that 16 year olds should focus on their civic obligations, such as school.
5. The author compares the voting responsibility to jury duty, which they also disagree with for 16 year olds.",,,,,,,,,,,,,,,," The author has experience with 16 year olds, having had five of them  The author believes that 16 year old boys are not mature enough for certain responsibilities  The author does not agree with 16 year olds voting in Local School Board elections  The author thinks that 16 year olds should focus on their civic obligations, such as school  The author compares the voting responsibility to jury duty, which they also disagree with for 16 year olds",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
24,48338,"""21:03"""," That, and a holiday national holiday. Yes, I think voting should be because, you know, people can get off work and go and vote or make use one of the existing holidays and change the day of voting.",yes," 1. Voting should be a national holiday
2. This would allow people to have time off work to vote
3. Alternatively, voting could take place on an existing holiday
4. This would make it more convenient for people to vote",,,,,,,,,,,,,,,," Voting should be a national holiday This would allow people to have time off work to vote Alternatively, voting could take place on an existing holiday This would make it more convenient for people to vote",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
25,48407,"""21:48""","Basically, Third Party candidate some. Yes, you should make it more easily accessible for them to get. On the ballot, I'm against compulsory voting. That should be even if it's a right that we have, we should be able to exercise that right if we want to, we shouldn't have to make an election day. A holiday that doesn't really help out. Some people, I work in a hospital and even if it's a holiday, I still have to work but your employer is supposed to make arrangements for you to be able to go and vote. So",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,48407,"""21:48""", That should really be an issue right there. And I don't think a sixteen-year-old is mature enough to make these types of sadistic of decisions.,yes," 1. There is an issue that needs to be addressed.
2. A sixteen-year-old may not have the maturity to make certain difficult decisions.
3. The decision in question may have sadistic consequences.",,,,,,,,,,,,,,,, There is an issue that needs to be addressed  A sixteen-year-old may not have the maturity to make certain difficult decisions  The decision in question may have sadistic consequences,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
27,9872,"""22:28""",Yeah I agree with Janice on the the idea that federal holiday might not solve it just yeah because there might be a financial obligation where even though their job is still going to be allowing them to work and they would rather take the money then having the opportunity to go vote sad to say that's the experience that some people have to have to make. And I I don't know if a Federal holiday just solve,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
28,9872,"""22:28""", is that on its own and I think the sixteen-year-old option I would hope that it could do some good because there's been some pretty messy board situations and but at the same time maybe the kids wouldn't be able to help either.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,48521,"""23:13""","I did want to touch on the letting sixteen-year-old vote in Local School Board elections. I think it's a good idea, you know, the ones that want to truly participate will. And the ones that really don't care, they're probably wouldn't. And I mean, 16 is not that far away from 18, which is when they can actually vote. So it's a good idea to let them get started. Early and students are the ones affected by the school.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
30,48521,"""23:13"""," The board the most. So,",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
31,48298,"""23:47""","I think it should be not too hard for third party candidates to get onto a ballot. So if it needs to be easier, I had before that you had before holiday mainly because I would go vote and have a holiday, the I do not think it voting should be compulsory and find people for not voting and I think 16 is a little too young. I'd say probably well 18",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
32,48579,"""24:15""","I just want to touch on. I don't think we should make vote in the Civic obligation. I don't feel that you should get fined for being for not being able to vote or not going to vote. There's all types of situations, you never know what's going to happen. People go through things, they might not be able to vote and as far as sixteen-year-old vote, vote in Local School Board elections. It depends a lot like honest, as you can,",yes," 1. The author does not think that a vote for civic obligation should be made.
2. The author believes that imposing fines for not voting or not being able to vote is not appropriate.
3. The author acknowledges that there are various situations where people might not be able to vote.
4. The author mentions the possibility of sixteen-year-olds voting in Local School Board elections.
5. The author thinks that the decision to allow sixteen-year-olds to vote should depend on various factors, including honesty.",,,,,,,,,,,,,,,," The author does not think that a vote for civic obligation should be made  The author believes that imposing fines for not voting or not being able to vote is not appropriate  The author acknowledges that there are various situations where people might not be able to vote  The author mentions the possibility of sixteen-year-olds voting in Local School Board elections  The author thinks that the decision to allow sixteen-year-olds to vote should depend on various factors, including honesty",False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
33,48579,"""24:15"""," The ones that want to wheel in the ones that don't want. So if they're into it, they will and I'm sure they'll make good decisions.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
34,48279,"""29:23""","Raising the limits, would just give them more to cover up, make it more transparent.",yes," 1. The limits being referred to are currently in place.
2. If these limits are raised, those affected will have more resources at their disposal.
3. However, the implied concern is that these additional resources may be used to further obscure or hide information, rather than making things more transparent.",,,,,,,,,," However, the implied concern is that these additional resources may be used to further obscure or hide information, rather than making things more transparent",,,,,," The limits being referred to are currently in place  If these limits are raised, those affected will have more resources at their disposal",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
35,48298,"""29:32""","Yeah, I read that somewhere in one of the cons and one of the some of the literature that it might make it more transparent. I just wonder why they would say that.",no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
36,48338,"""29:42""",I don't think it would make it more transparent in my opinion.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
37,48338,"""29:42""",I just I just don't see how that would would do it just I can't explain why. Well I have 33 seconds. Hmm well I guess it'd be more reportable. The more money you contribute. You do have to report over a certain amount which is why they're not asking for small donor disclosure.,no,,,,,,,,,,,,,,,,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
38,48298,"""30:47""","It's kind of related. You know, what's the, what is the benefit? Why make it more other than the arguments for say that campaigns become more expensive and candidates need more money? And the third Arguments for that is a higher contribution limit, might bring more money into the regulated campaign Finance system. So if it brought more money and didn't that would declare require some disclosure",yes," 1. The benefit of increasing campaign contribution limits is that campaigns may become more expensive, requiring candidates to have more money.
2. A higher contribution limit might bring more money into the regulated campaign finance system.
3. If more money is brought in without disclosure requirements, then some form of disclosure would be necessary.",," The benefit of increasing campaign contribution limits is that campaigns may become more expensive, requiring candidates to have more money  A higher contribution limit might bring more money into the regulated campaign finance system",,,,,,," If more money is brought in without disclosure requirements, then some form of disclosure would be necessary",,,,,,,,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
39,48338,"""31:27""","I wish lobbyists didn't bring in a lot of money because it's like, there's, they're buying votes, they're just, you know, buying favor and that should not be the case. And they have so much money to the point where they're just drown out the poor mom-and-pop, little $5 $10 to $25 donations. So I really wish lobbyists weren't allowed and big packs weren't allowed. Super Pacs weren't allowed to contribute to campaigns.",yes," 1. The speaker wishes lobbyists did not bring in a lot of money.
2. The speaker thinks that lobbyists ""buying votes"" and ""buying favor"" should not be the case.
3. Lobbyists have so much money that it drowns out small donations from individual donors.
4. The speaker wishes lobbyists were not allowed to contribute to campaigns.
5. The speaker mentions ""big packs"" being not allowed to contribute to campaigns, possibly referring to large donations from organizations or individuals.
6. The speaker also mentions Super PACs not being allowed to contribute to campaigns."," The speaker thinks that lobbyists ""buying votes"" and ""buying favor"" should not be the case  Lobbyists have so much money that it drowns out small donations from individual donors  The speaker wishes lobbyists were not allowed to contribute to campaigns  The speaker mentions ""big packs"" being not allowed to contribute to campaigns, possibly referring to large donations from organizations or individuals  The speaker also mentions Super PACs not being allowed to contribute to campaigns",,,,,,,,,,,,,, The speaker wishes lobbyists did not bring in a lot of money,,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
